clip_id,youtube_id,start_time,end_time,action,adverb,sentence,clustered_action,clustered_adverb,rgb_frames,action_adv,adverb_label,action_label,action_adv_label
video1185,x3dBFQeI9Ig,23.07,33.55,look,down, looking down while walking and carrying a backpack,look,downwards,300,"[('look', 'downwards')]",5,13,57
video3734,XUVyWBfmMyU,86.05,97.01,look,down,looking down over small tables and people sitting at them,look,downwards,265,"[('look', 'downwards')]",5,13,57
video4050,wTcNtgA6gHs,51.77,65.55,look,down,two mountaineers looking down from top of a hill,look,downwards,421,"[('look', 'downwards')]",5,13,57
video2679,rlBYIgQYUm0,150.33,164.97,look,down,a girl smiles and looks down at her bed and then knocks on the wall behind her,look,downwards,350,"[('look', 'downwards')]",5,13,57
video498,qSBWgH5AUIQ,39.01,60.89,look,down,a man looks down,look,downwards,527,"[('look', 'downwards')]",5,13,57
video4198,WoRxGP4KSos,148.07,162.5,look,down,a young man with short hair looks to the side and looks down while sitting in a brown chair by a yellow wall,look,downwards,339,"[('look', 'downwards')]",5,13,57
video5527,u_yJTZkO650,73.82,96.04,look,down,a bare-chested man with a beard looks down at a woman with blonde hair while that same woman slowly walks forward in a white dress with gray overlay pinned at the shoulders,look,downwards,691,"[('look', 'downwards')]",5,13,57
video7978,vtdWTLXEjVE,87.85,107.33,look,down,two teams of two people play badminton on a green court with one player looking down with knitted brow and oval-shaped mouth,look,downwards,500,"[('look', 'downwards')]",5,13,57
video4220,__FmZWlsOf0,593.61,618.27,look,up,a biker comes to a petrol bunk removes his gloves then riding fast on road looking up,look,upwards,752,"[('look', 'upwards')]",9,13,275
video9506,ZARsw8pWNmg,158.21,169.47,look,up,a white cat with yellow eyes circled in separate brown and black fur looks up leans onto and meows at two people hugging,look,upwards,264,"[('look', 'upwards')]",9,13,275
video4848,ZbfHccPdYcE,133.71,144.29,look,up, with a sweaty face looks up at a gooey and breathing life form of connected rods a claw,look,upwards,330,"[('look', 'upwards')]",9,13,275
video8071,ZMMUzLJOeuc,225.17,238.3,look,up,a blue figure with a broad nose and small pointed ears looks up with dark pupils while wearing a beaded choker,look,upwards,313,"[('look', 'upwards')]",9,13,275
video7236,YVOFTbVB7D8,85.69,95.9,look,up,guy walking looking up,look,upwards,300,"[('look', 'upwards')]",9,13,275
video7564,yLvZVi3thtk,62.53,80.25,make,down,hill s down one man make trik use of 3 bottels,make,downwards,452,"[('make', 'downwards')]",5,14,384
video9670,tPOivsKavQo,65.53,88.33,construct,up,windmills constructed from the ocean floor up spin in groups,make,upwards,576,"[('make', 'upwards')]",9,14,440
video8473,wL3LSV3T4f4,79.75,92.93,scroll,down,the screen is scrolling down at a very slow speed the background is blue,move,downwards,313,"[('move', 'downwards')]",5,4,22
video112,w0lH7HibIwA,181.56,195.58,slide,down,these people in blue jackets with helmets  are moving climbing the grass lands high up and then sliding down at a very tremendous speed on the skate boards,move,downwards,336,"[('move', 'downwards')]",5,4,22
video4726,wnPQ2XT8Qvw,170.22,182.86,move,down,music was playing and water moving down from a mountain,move,downwards,361,"[('move', 'downwards')]",5,4,22
video5356,2K9PbYBQzK4,157.26,168.57,move,down,a red arrow moving down,move,downwards,333,"[('move', 'downwards')]",5,4,22
video4545,WbHEosCN22k,37.69,63.41,move,up,the skater moves up with sticks on the ice and progresses while a great number of spectators watch,move,upwards,651,"[('move', 'upwards')]",9,4,222
video7901,W81CHn4l4AM,837.08,849.31,move,up,blue substance from surface is moving up like evaporating,move,upwards,361,"[('move', 'upwards')]",9,4,222
video8260,uVvTGQuMmOk,219.38,230.61,scroll,upward,black text captions scrolling upward through a red screen background,move,upwards,331,"[('move', 'upwards')]",9,4,222
video6789,JqKap98KLsY,5.01,18.9,move,upwards,a trailer is moving upwards,move,upwards,312,"[('move', 'upwards')]",9,4,222
video3077,xBzFCUM2_ho,3.65,15.03,scroll,up,a photo of earth is shown scrolling up followed by text,move,upwards,363,"[('move', 'upwards')]",9,4,222
video7505,z4wGSi9FXak,62.58,91.71,drag,down,a surfer speaking about how the water dragged him down,pull,downwards,871,"[('pull', 'downwards')]",5,20,379
video1770,u_yJTZkO650,611.09,631.18,pull,up, in a low-cut shirt looks backwards with her sunglasses lifted at a man with shoulders pulled up wearing a pocket protector and an identification tag,pull,upwards,602,"[('pull', 'upwards')]",9,20,45
video9215,yJuO5qDJDFo,49.65,60.05,pull,up,a fast sportscar is pulling up then pulling off,pull,upwards,276,"[('pull', 'upwards')]",9,20,45
video1725,X0hQ3X8cfFs,0.0,20.87,pull,up,a bus pulls up to a curb then pulls off,pull,upwards,600,"[('pull', 'upwards')]",9,20,45
video8943,1qJjlM4Mw1I,85.67,96.4,pull,up,a truck pulling up to a building,pull,upwards,331,"[('pull', 'upwards')]",9,20,45
video314,UhVgKJPaVxM,119.4,136.72,pull,up,a female news anchor speaks about an upcoming billboard and song to promote pulling your pants up,pull,upwards,509,"[('pull', 'upwards')]",9,20,45
video3215,xc9Dxu9KZuE,163.78,174.59,roll,down,a boy throwing a ball up onto a house and letting it roll back down into a basketball hooop,roll,downwards,330,"[('roll', 'downwards')]",5,29,228
video5238,CERT0xNFGo4,34.37,44.85,roll,down,medical staff are rolling a hospital bed with someone in it down into the emergency room,roll,downwards,251,"[('roll', 'downwards')]",5,29,228
video824,5yrKecW8JJ8,65.41,75.56,run,down,several people are being run down,run,downwards,301,"[('run', 'downwards')]",5,1,81
video2472,rdhF5w7ZH7Y,91.91,104.85,run,up,guy running up on stage,run,upwards,390,"[('run', 'upwards')]",9,1,139
video9103,XxoMX98elY8,1360.57,1380.59,run,up,a girl wearing rainboots runs up to a boy on a bicycle at a baseball field,run,upwards,599,"[('run', 'upwards')]",9,1,139
video4441,sKXmtHSzeXc,30.34,51.03,run,up,two young men in white run up and hug an african american man who is wearing a halo,run,upwards,629,"[('run', 'upwards')]",9,1,139
video9299,T_4YpMWgQLE,175.52,186.53,run,up,dog running up to a man very excited and then sitting,run,upwards,331,"[('run', 'upwards')]",9,1,139
video1665,UuH_zpX8yUw,31.85,46.29,run,up,a man is announcing that the frozen television screen is not working but hopes that they will be able to get it up and running,run,upwards,451,"[('run', 'upwards')]",9,1,139
video8403,wEzPoIHRENY,89.87,106.62,run,up,a man runs up to a wrestling ring,run,upwards,509,"[('run', 'upwards')]",9,1,139
video9024,vT4dZ0U30yg,183.4,196.04,talk,down,a woman is talking with a small picture down in the bottom right of the screen,talk,downwards,391,"[('talk', 'downwards')]",5,2,422
video550,A3oL7v7PLac,40.59,52.14,say,up,a bunch of men saying what s up into phones to each other,talk,upwards,289,"[('talk', 'upwards')]",9,2,60
video8487,XbNHfZjXuVM,0.0,10.53,throw,down,a cricket game is being played and a lot of players are being thrown down,throw,downwards,252,"[('throw', 'downwards')]",5,22,412
video8588,S4JaR1jsmwg,14.86,38.02,throw,up,throwing a beach ball up,throw,upwards,722,"[('throw', 'upwards')]",9,22,109
video1287,zGe-ZpsZ124,15.06,27.24,throw,up,a coach throws a volleyball up by the net and a female player runs swings up her arms jumps up with bent knees and spikes the ball over the net,throw,upwards,360,"[('throw', 'upwards')]",9,22,109
video8049,Cy0thWiV-eA,165.46,176.97,spin,down,some guys spinning around head down on a bat,turn,downwards,265,"[('turn', 'downwards')]",5,19,392
video7795,ukYr_C1Tnzk,260.68,280.58,flip,down,a man demonstrates how to turn the wing while it is flipped upside down in the water,turn,downwards,601,"[('turn', 'downwards')]",5,19,392
video2802,Z64K0hcgE3s,344.42,354.6,turn,up, with his sleeves rolled up shrugs his shoulder lifts an arm to his side and turns his palm up in response to another man s information,turn,upwards,301,"[('turn', 'upwards')]",9,19,207
video8190,UG0I5f2ebJQ,27.91,47.46,walk,down,guy wearing sunglasses on a hill walking down to the green dried grass below,walk,downwards,600,"[('walk', 'downwards')]",5,0,24
video6587,sgnREDcc0IY,107.09,129.18,walk,down,a boys in red color dresses moving tyre and doing exercise running walking upstair down fast displaying on screen,walk,downwards,662,"[('walk', 'downwards')]",5,0,24
video8342,VO9vubn-tLk,58.25,79.89,walk,down,a fashion show in progress showing female models walking down on the ramp showcasing various dresses,walk,downwards,527,"[('walk', 'downwards')]",5,0,24
video992,ZHJ1Y9G9ah0,50.81,61.19,walk,down,people are walking down,walk,downwards,266,"[('walk', 'downwards')]",5,0,24
video126,bTT3bWCPfxc,233.13,243.53,walk,down,fashion model walks down run way,walk,downwards,252,"[('walk', 'downwards')]",5,0,24
video6258,cZXjQee9VA4,44.55,56.27,breathe,heavily,a gladiator breathes heavily in a room,breathe,firmly,291,"[('breathe', 'firmly')]",8,47,145
video1727,-nlD_pPKkpw,146.49,168.09,blow,hard,the wind blew hard,breathe,firmly,550,"[('breathe', 'firmly')]",8,47,145
video2319,CaSpFPrWyxU,219.41,236.17,breathe,heavily,a cat breathing heavily and then grooming itself,breathe,firmly,427,"[('breathe', 'firmly')]",8,47,145
video5178,l__QCHfsgF4,124.23,138.7,dunk,hard,he dunked the ball very hard,dip,firmly,421,"[('dip', 'firmly')]",8,45,308
video6289,UNZA4pKh-EE,29.11,43.06,fall,heavily,water falling heavily from top of a hill,fall,firmly,419,"[('fall', 'firmly')]",8,21,349
video1480,xIAq1OdWQM0,56.24,67.58,trip,violently,a track runner hurdles and trips violently to the ground,fall,gently,330,"[('fall', 'gently')]",12,21,124
video2038,SX_y7uq8598,236.91,250.78,hit,hard,baseball players hitting the ball hard with bat,hit,firmly,422,"[('hit', 'firmly')]",8,12,43
video1140,uQp9iwVzN5Q,47.69,59.01,punch,hard,a boxer punches a dummy lady harder,hit,firmly,301,"[('hit', 'firmly')]",8,12,43
video3723,SX_y7uq8598,5.35,30.51,hit,hard,baseball players hitting the ball hard in match,hit,firmly,751,"[('hit', 'firmly')]",8,12,43
video2608,XD4CccRdfCA,31.84,44.38,hit,hard,the player in red shirt is hitting the ball so hard,hit,firmly,314,"[('hit', 'firmly')]",8,12,43
video4273,XYfLbkEy3ZE,333.98,345.66,hit,hard,a blue jacket man hitting a tennis ball hard,hit,firmly,361,"[('hit', 'firmly')]",8,12,43
video890,s_a0pwylgBA,25.45,36.57,hit,hard,a rugby player in a black uniform is hit so hard he drops the ball,hit,firmly,276,"[('hit', 'firmly')]",8,12,43
video655,t9Hnh6ajJCM,69.77,90.16,tap,hard,players tapping the ball hard in a volleball match,hit,firmly,628,"[('hit', 'firmly')]",8,12,43
video6459,uZnMsB7vX6c,79.47,91.5,hit,hard,a black boxer gets hit hard,hit,firmly,360,"[('hit', 'firmly')]",8,12,43
video2860,W4oIrtzDIcQ,7.62,33.18,hit,hard,guy in cap hitting ball hard on a tennis court,hit,firmly,781,"[('hit', 'firmly')]",8,12,43
video302,sYzs02otPZc,220.9,248.8,hit,forcefully,a black dress man forcefully hits the ball in the ground,hit,firmly,841,"[('hit', 'firmly')]",8,12,43
video2702,CxidNsTttHk,0.0,27.61,knock,lightly,a group of people lightly knock around a softball or a baseball,hit,gently,810,"[('hit', 'gently')]",12,12,200
video3547,_FrXD9uEj88,11.42,27.84,kiss,furiously,a man is furiously kissing a woman while she looks bored and uninterested,kiss,firmly,385,"[('kiss', 'firmly')]",8,68,246
video8534,RINwpg4hmlc,105.46,117.96,look,hard,a bunch of men looking hard and saying something at the end,look,firmly,290,"[('look', 'firmly')]",8,13,414
video2011,nb9GMm7QtlM,23.93,36.81,push,forcefully,an animated cat forcefully pushes its bowl of food to the side,press,firmly,328,"[('press', 'firmly')]",8,28,162
video8576,8oeit_uJvXI,203.12,223.47,smash,hard,she smashed it hard,press,firmly,601,"[('press', 'firmly')]",8,28,162
video2495,YBXGAgdSpiM,44.05,60.41,smash,hard,usa women s volley ball team smashes the ball hard and win the volley ball match,press,firmly,482,"[('press', 'firmly')]",8,28,162
video7540,Y7crhfx9twg,271.41,287.25,press,gently,a guy is mixing a scoop of peanut butter inside a coffee and he is pressing it gently inside the coffee mixture and pushing it little deeper,press,gently,402,"[('press', 'gently')]",12,28,382
video7771,OygMq2reXZ4,249.13,260.24,put,hard,a man is playing a golf game and puts too hard,put,firmly,331,"[('put', 'firmly')]",8,18,389
video8017,XSKo3DgIBuk,0.0,28.68,run,hard,guy running hard hitting a women athlete,run,firmly,841,"[('run', 'firmly')]",8,1,135
video1653,wEhCTi8l7nM,0.0,14.16,run,hard,there is a man running hard on the ground,run,firmly,421,"[('run', 'firmly')]",8,1,135
video5773,TjLCJKoot4U,113.53,126.53,run,heaavily,water running heaavily a tiger is running,run,firmly,325,"[('run', 'firmly')]",8,1,135
video9884,y14Nhu4sBJA,769.32,790.8,run,hard,there is a man running hard to win,run,firmly,633,"[('run', 'firmly')]",8,1,135
video6295,yQA8paAn7dQ,47.19,67.48,run,hard,there is a athlete running hard for a victory,run,firmly,600,"[('run', 'firmly')]",8,1,135
video6542,XtIkC5y538g,186.97,207.12,run,hard,there is a woman running hard on the ground,run,firmly,630,"[('run', 'firmly')]",8,1,135
video2054,urJgH6tpfkU,197.21,211.81,run,hard,there is a man running hard with a ball on the grass,run,firmly,421,"[('run', 'firmly')]",8,1,135
video6471,wSpLHsGk4so,146.93,159.29,run,hard,there is a woman in white running hard for win,run,firmly,326,"[('run', 'firmly')]",8,1,135
video3674,zbqy1Rpjgmw,156.57,166.81,run,hard,there is a man is running hard to win,run,firmly,250,"[('run', 'firmly')]",8,1,135
video8891,uItqK9PLHi0,131.05,151.01,run,hard,a female is running hard on a trail and their are also guys running,run,firmly,502,"[('run', 'firmly')]",8,1,135
video9463,ZSXQqw2B7Pw,207.01,220.65,take,forcefully,a man in blue shirt forcefully taking the shoes from the leg,take,firmly,392,"[('take', 'firmly')]",8,16,430
video9823,t_SpRpVIzkc,138.89,167.65,take,violently,the balls are taken very violently from the opponent and runs vigorously towards the post for scoring,take,gently,872,"[('take', 'gently')]",12,16,443
video5781,xrK50olwZRw,113.01,124.76,talk,roughly,ladies are talking very roughly and laughing,talk,firmly,266,"[('talk', 'firmly')]",8,2,247
video9188,wXn0YhoIBvE,54.06,64.7,speak,aggressively,a man surrounded by other men speaks aggressively to another man,talk,firmly,240,"[('talk', 'firmly')]",8,2,247
video3575,2xNA59KzBjc,529.38,539.63,speak,aggressively,a man speaks aggressively to two other men,talk,firmly,241,"[('talk', 'firmly')]",8,2,247
video5449,3APquH5Rj7c,133.93,151.37,talk,aggressively,gordon ramsey talks aggressively to a woman,talk,firmly,451,"[('talk', 'firmly')]",8,2,247
video8261,WjnByhGzEmk,81.23,91.57,speak,softly,a young woman with a flower headband is speaking very softly while moving her finger in a caressing motion,talk,gently,301,"[('talk', 'gently')]",12,2,255
video3843,bAwMYCHwge4,224.05,238.05,speak,softly,a girl speaks softly wearing a star wars shirt,talk,gently,423,"[('talk', 'gently')]",12,2,255
video9021,yEpdoAZiHWQ,5.37,23.37,throw,hard,a man discusses how hard a pitch is thrown,throw,firmly,450,"[('throw', 'firmly')]",8,22,421
video523,WqLohtxwFO0,13.8,29.38,throw,violently,a man is held above a woman s head and violently thrown in a quirky fight scene,throw,gently,387,"[('throw', 'gently')]",12,22,58
video192,XFHxFzW8_sA,154.27,165.25,bend,forward,a man with thick curly hair wearing a black t-shirt is bending forward while talking in a white room with other people,bend,forwards,331,"[('bend', 'forwards')]",13,59,32
video7484,wOAGgT6dWgQ,36.98,48.78,slice,gently,a man is gently slicing a slab of meat with a large knife the meat is on a yellow cutting board,cut,gently,361,"[('cut', 'gently')]",12,30,377
video3382,N7JYZUkvyMg,9.81,20.25,fly,gently,an aeroplane is flying in the sky gently,fly,gently,331,"[('fly', 'gently')]",12,27,234
video1875,sJG3Z45HaIE,22.9,37.8,grasp,tenderly,a man hugging an article of clothing then tenderly grasping a woman s neck while another man looks on,hold,gently,450,"[('hold', 'gently')]",12,17,157
video3381,BwMFMqE4UMM,158.21,169.82,handle,delicately,the machine delicately handled the eggs,hold,gently,329,"[('hold', 'gently')]",12,17,157
video801,VwJPHyoeqwY,279.29,300.98,make,gently,the music people is making the pudding food items in gently,make,gently,630,"[('make', 'gently')]",12,14,80
video808,srAeDCQLFuo,95.43,112.24,prepare,delicately,a woman is preparing some food delicately and explaining some of the process,make,gently,409,"[('make', 'gently')]",12,14,80
video1726,CVy9Y5CLw28,9.31,25.57,move,gently,in a highway a black car is moving gently,move,gently,385,"[('move', 'gently')]",12,4,144
video7705,Xb1pOhKmGkk,57.2,67.78,season,lightly,a woman is explaining how to lightly season stew meat with salt and pepper and then to lightly dredge in some flour,sprinkle,gently,299,"[('sprinkle', 'gently')]",12,51,387
video3613,UDbBXS-XlUI,523.8,535.92,walk,gently,in the fashion show ramb the girls are walked gently their frock is like as butterfly,walk,gently,359,"[('walk', 'gently')]",12,0,249
video1315,6JCLY0Rlx6Q,187.23,198.83,dance,poorly,a man is dancing poorly and then suddenly is entertaining,dance,improperly,267,"[('dance', 'improperly')]",17,7,113
video5617,iHqoJKWSvqM,35.85,51.05,taste,badly,characters in the television show teen titans spit up badly tasting food,eat,improperly,400,"[('eat', 'improperly')]",17,26,243
video3531,1VQ_3sBZEm0,171.81,183.32,taste,bad,a stewardess brings a pilot bad tasting coffee while people are dancing on the plane,eat,improperly,360,"[('eat', 'improperly')]",17,26,243
video3822,PqxH9iXUDf0,13.8,28.08,put,poorly,a man is standing in front of a poorly put together band outside talking to a man in an office,put,improperly,377,"[('put', 'improperly')]",17,18,253
video4424,SoaOuanzfxM,135.57,155.25,put,nicely,prepared food are nicely put in plate in a table,put,properly,502,"[('put', 'properly')]",6,18,283
video4554,U1y4E7Qhi68,176.79,197.44,place,nicely,the girl in blue shirt is cooking a delicious dish and it is placed nicely in a white porcelain plate,put,properly,631,"[('put', 'properly')]",6,18,283
video8004,xA9YIoF8Xwo,207.28,224.58,place,nicely,compact discs of different movies are placed nicely in the rack,put,properly,513,"[('put', 'properly')]",6,18,283
video9019,x9rAK-zemNQ,219.49,248.29,place,correctly,a coacher is coaching the basket ball player and he is screaming like anything because he is placing the ball correctly in the net,put,properly,726,"[('put', 'properly')]",6,18,283
video8435,sJqYM7DgI6A,213.33,242.36,put,nicely,prepared food are nicely put in plate in a table,put,properly,869,"[('put', 'properly')]",6,18,283
video827,WYAZ1ORgI00,152.67,176.92,shake,badly,a man is talking to a camera with woman and shaking the camera badly,shake,improperly,719,"[('shake', 'improperly')]",17,54,82
video4492,TGY3iP4X34c,218.73,229.21,add,in,i a kitchen a person making a vegetable soup and added a cheese slice in to the soup,add,in,332,"[('add', 'in')]",3,52,263
video3956,YKo4KKQjR8k,95.88,109.79,add,in,a glass bowl holds american coin currency and man adds more coins in,add,in,420,"[('add', 'in')]",3,52,263
video7147,Iu2ZPHLqXuY,346.49,361.84,fry,in,a man is frying fish in outside,cook,in,452,"[('cook', 'in')]",3,11,367
video104,M7CdTAiaLes,591.65,602.65,dance,in,a sea of concert goers dancing in around the stage,dance,in,278,"[('dance', 'in')]",3,7,18
video9140,SVjfKHV3XtE,89.93,101.45,dance,in,one man is playing a guitar solo followed up by another man starting to sing while a woman dances in between them,dance,in,302,"[('dance', 'in')]",3,7,18
video2994,AphM9UNdhgY,14.73,31.15,dunk,in,a basketball player (kobe bryant) runs toward the basket and dunks it in,dip,in,511,"[('dip', 'in')]",3,45,218
video9147,tmOO7zCJHVM,431.45,460.53,drive,in,the two people  are driving in very fast and they are talking some matter in serious,drive,in,727,"[('drive', 'in')]",3,5,274
video7649,w_F7QrR4Ur8,32.05,48.61,drive,in,a tractor is drive in to the forest,drive,in,481,"[('drive', 'in')]",3,5,274
video9446,znmZoVkCjpI,31.81,45.73,drive,in,there is a man is driving a car in to the town,drive,in,352,"[('drive', 'in')]",3,5,274
video4190,TroBbXmAeoc,317.78,336.17,drive,in,two men were driving the car in off road,drive,in,457,"[('drive', 'in')]",3,5,274
video5942,ujn7jEQ4ib4,95.21,108.73,drive,out,a yellow and red sports car driving out onto a raod near a bunch of trees,drive,out,327,"[('drive', 'out')]",11,5,340
video5989,YKo4KKQjR8k,69.75,82.8,reach,in,large glass candy container filled half way with assorted candies show a hand reach in and take out a lollipop,extend,in,391,"[('extend', 'in')]",3,38,341
video8802,wXudxA10w54,207.73,233.45,reach,out,a woman at a restaurant with burgers on the table reaches her hand out ,extend,out,652,"[('extend', 'out')]",11,38,419
video6403,YavcnEIRa6U,0.0,10.02,fall,in,a person swings out over a river and falls in,fall,in,298,"[('fall', 'in')]",3,21,351
video569,_GpuySSf2so,143.39,167.98,fall,out,man taps a magnet on a copper rod then drops it threw the tube and it takes three seconds to fall out,fall,out,721,"[('fall', 'out')]",11,21,61
video742,yuXUAPy8fGw,24.89,52.57,fly,in,russian supplies to syria are flown in each day,fly,in,700,"[('fly', 'in')]",3,27,77
video6295,yQA8paAn7dQ,47.19,67.48,fly,in,there are some athletes flying in to the track,fly,in,600,"[('fly', 'in')]",3,27,77
video2105,q_bljSRIcxM,37.38,48.78,fold,in,a woman and a girl folding a dress in out door,fold,in,165,"[('fold', 'in')]",3,49,168
video8320,vfS8O9G1FHw,36.45,66.01,nail,in,in the room the small girl is make their eye nail in very well,hit,in,902,"[('hit', 'in')]",3,12,405
video1437,Bh44DyW1KEc,107.02,118.23,jump,in,a dog swims in the family pool then another dog jumps in to play,jump,in,331,"[('jump', 'in')]",3,24,121
video6240,BleCJJAKkgw,78.17,88.76,jump,in,people jump in and walk through a mixture involving a large amount of cornstarch,jump,in,242,"[('jump', 'in')]",3,24,121
video1997,jWxpHociX0I,358.81,371.12,jump,in,a man standing on a boat and wearing a wakeboard on his feet is throwing a rope into the water and then jumping in,jump,in,390,"[('jump', 'in')]",3,24,121
video843,0pNbHvNxxj8,569.75,589.17,jump,out,a video game character jumps into a large truck then back out,jump,out,601,"[('jump', 'out')]",11,24,88
video2314,XG2bvLcRbDs,0.0,20.87,look,in,the view is of a park  and  a enclosed  area  we also see few people on the outside of  the  fence  looking in ,look,in,602,"[('look', 'in')]",3,13,94
video940,SSmpO5eG6ys,321.54,345.53,look,in,a fish tank filled with puffer fish a kid on the outside looking in trying to startle on of the fish,look,in,722,"[('look', 'in')]",3,13,94
video801,VwJPHyoeqwY,279.29,300.98,make,in,the music people is making the pudding food items in gently,make,in,630,"[('make', 'in')]",3,14,36
