clip_id,youtube_id,start_time,end_time,action,adverb,sentence,clustered_action,clustered_adverb,rgb_frames,action_adv,adverb_label,action_label,action_adv_label
bkObwMM5ZFY_000014_000024,bkObwMM5ZFY,14.0,24.0,jog,back,A football pass ends up incomplete during a game and players jog back to the team.,run,backwards,224,"[('run', 'backwards')]",3,4,939
aGlAVLUV9mw_000000_000010,aGlAVLUV9mw,0.0,10.0,dance,outside,A group of people are dancing outside and causing a lot of mischief.,dance,outdoor,279,"[('dance', 'outdoor')]",0,14,54
doEJPcFyKts_000018_000028,doEJPcFyKts,18.0,28.0,clean,properly,A man sprays a pool that is empty in order to clean it properly.,wash,properly,300,"[('wash', 'properly')]",4,24,125
ypVf3t_oOlk_000008_000018,ypVf3t_oOlk,8.0,18.0,hit,inside,A man swings a bat and hits balls inside of a batting cage.,hit,indoor,300,"[('hit', 'indoor')]",5,10,324
4aT1y9QP5I0_000000_000010,4aT1y9QP5I0,0.0,10.0,move,quickly,A large machine in a factory is moving up and down quickly.,move,quickly,281,"[('move', 'quickly')]",1,1,134
bDNIHiFIDBQ_000054_000064,bDNIHiFIDBQ,54.0,64.0,drive,up,A group of men are shown chipping ice apart and a snowmobile drives up with a trailer.,drive,upwards,303,"[('drive', 'upwards')]",8,27,504
ZMJpCqvr1Ek_000001_000011,ZMJpCqvr1Ek,1.0,11.0,yawn,loudly,A young sitting on a couch yawns loudly and another boy sitting across the room flips him a middle finger.,breathe,loudly,140,"[('breathe', 'loudly')]",11,28,219
OnsSTe5gPkM_000000_000010,OnsSTe5gPkM,0.0,10.0,stick,up,Two children are sliding down a waterslide and get stuck halfway up.,stick,upwards,150,"[('stick', 'upwards')]",8,71,585
EpbYRgIsQRg_000018_000028,EpbYRgIsQRg,18.0,28.0,stand,outside,Two people are bearing bee cather outfits standing outside near some trees,stand,outdoor,303,"[('stand', 'outdoor')]",0,3,53
81qBpOLan5I_000015_000025,81qBpOLan5I,15.0,25.0,lick,aggressively,A young lady sits on a man's lap and aggressively licks his face to demonstrate how good Doritos are.,eat,firmly,240,"[('eat', 'firmly')]",13,25,732
glNEBar_1-Y_000134_000144,glNEBar_1-Y,134.0,144.0,run,continuously,A machine runs to roast the peanuts and it runs continuously,run,continuously,301,"[('run', 'continuously')]",16,4,322
YQEqUVwt8uE_000070_000080,YQEqUVwt8uE,70.0,80.0,hold,outside,"Girl looks around, and turns and bends, as she holds curled snake outside.",hold,outdoor,296,"[('hold', 'outdoor')]",0,26,52
WgEkl0RRgP8_000008_000018,WgEkl0RRgP8,8.0,18.0,crumble,gently,A woman is gently crumbling dough from a bowl with her fingertips.,sprinkle,gently,250,"[('sprinkle', 'gently')]",14,101,191
5mXw6ImTSTM_000000_000010,5mXw6ImTSTM,0.0,10.0,bring,back,A male is in the water at a beach and the waves bring him back to shore.,carry,backwards,175,"[('carry', 'backwards')]",3,45,301
8ddV4PIuIBs_000082_000092,8ddV4PIuIBs,82.0,92.0,play,indoors,A toddler plays with a car on the floor indoors.,play,indoor,150,"[('play', 'indoor')]",5,0,51
5JWoPgIqv0E_000411_000421,5JWoPgIqv0E,411.0,421.0,paint,properly,A guy in glasses is showing how to properly paint a canvas.,spread,properly,302,"[('spread', 'properly')]",4,21,126
E9akknD5BdQ_000000_000010,E9akknD5BdQ,0.0,10.0,fall,slowly,A boat with a white sail slowly falls onto its side.,fall,slowly,200,"[('fall', 'slowly')]",2,16,174
YGnZwSJvyHM_000033_000043,YGnZwSJvyHM,33.0,43.0,saute,quickly,"Using a cast iron pan and wooden spoon, a chef demonstrates how to saute vegetables quickly.",cook,quickly,299,"[('cook', 'quickly')]",1,29,613
BQt_6UNnO0I_000063_000073,BQt_6UNnO0I,63.0,73.0,walk,outside,Outside someone wearing a helmet is walking with a compass.,walk,outdoor,299,"[('walk', 'outdoor')]",0,2,213
xLxC4VpHAoQ_000004_000014,xLxC4VpHAoQ,4.0,14.0,squat,slowly,A man at a squat rack lifts a barbell fitted with weights and chains and squats down slowly.,squat,slowly,303,"[('squat', 'slowly')]",2,64,1282
U2Kj1UEctFc_000017_000027,U2Kj1UEctFc,17.0,27.0,feed,inside,A person is scuba diving an feeding fish inside of an aquarium.,feed,indoor,300,"[('feed', 'indoor')]",5,79,738
vm1cwuF2ZN0_000137_000147,vm1cwuF2ZN0,137.0,147.0,lower,properly,A person is demonstrating how to properly lower a vehicle from a jack stand.,lower,properly,303,"[('lower', 'properly')]",4,59,502
4bQgbuZvBE0_000000_000010,4bQgbuZvBE0,0.0,10.0,shovel,outside,A man in a mask starts shoveling snow outside of a house.,scoop,outdoor,300,"[('scoop', 'outdoor')]",0,65,94
NdHGG-MsWBc_000010_000020,NdHGG-MsWBc,10.0,20.0,singe,outside,A group of people singing outside in front of a storefront.,sing,outdoor,281,"[('sing', 'outdoor')]",0,50,412
9YFemp9QmzQ_000261_000271,9YFemp9QmzQ,261.0,271.0,place,carefully,A chef carefully places a finished product onto a plate for serving.,put,carefully,241,"[('put', 'carefully')]",9,8,130
_OolQEyC2Yg_000051_000061,_OolQEyC2Yg,51.0,61.0,climb,quickly,Outside at a lake surrounded by trees a male jumps into the water then quickly climbs back out again.,climb,quickly,240,"[('climb', 'quickly')]",1,19,569
s6b0H9heYyM_000000_000010,s6b0H9heYyM,0.0,10.0,skate,forward,A man on the ice skated forward and spun on one foot,skate,forwards,295,"[('skate', 'forwards')]",7,36,881
0DUtghm2U34_000106_000116,0DUtghm2U34,106.0,116.0,eat,messily,"A large man, in a red shirt is eating powdered donuts, messily.",eat,messily,130,"[('eat', 'messily')]",28,25,725
a5uyX-aDggA_000143_000153,a5uyX-aDggA,143.0,153.0,polish,fast,A hand polishes a shoe really fast with a green rag.,spread,quickly,301,"[('spread', 'quickly')]",1,21,532
pBj0nIlWrzE_000001_000011,pBj0nIlWrzE,1.0,11.0,walk,forward,"A man blindfolds himself, then steps onto a tightrope and begins walking forward.",walk,forwards,303,"[('walk', 'forwards')]",7,2,337
jpdHmBZUlqE_000014_000024,jpdHmBZUlqE,14.0,24.0,fall,backwards,Girls in a gym sit on large rubber balls before they fall backwards.,fall,backwards,145,"[('fall', 'backwards')]",3,16,37
O7EoPTXzjCw_000000_000010,O7EoPTXzjCw,0.0,10.0,swing,hard,A man is at a range and swings very hard at a balll towards a green area.,swing,firmly,67,"[('swing', 'firmly')]",13,42,831
5Cc-1MVU_e0_000004_000014,5Cc-1MVU_e0,4.0,14.0,kick,properly,"In a tutorial, boy shows how to kick a field goal properly.",kick,properly,300,"[('kick', 'properly')]",4,38,355
DWUxw2QWBj4_000036_000046,DWUxw2QWBj4,36.0,46.0,knead,carefully,"A person is carefully kneading a piece of dough on a counter, and sprinkles some flour on the surface to knead it some more.",knead,carefully,300,"[('knead', 'carefully')]",9,66,1200
6d49A1_gaAs_000001_000011,6d49A1_gaAs,1.0,11.0,hit,outside,A man gets hit on the back with a water balloon outside then someone laughs.,hit,outdoor,251,"[('hit', 'outdoor')]",0,10,100
p6vr6WVh2Ss_000036_000046,p6vr6WVh2Ss,36.0,46.0,ride,in,a little baby rides a blue toy car in between a couple garbage cans,ride,in,301,"[('ride', 'in')]",12,5,300
cUwdyzfTxJc_000055_000065,cUwdyzfTxJc,55.0,65.0,use,outside,Outside someone is using an electric saw to cut cement.,use,outdoor,300,"[('use', 'outdoor')]",0,22,101
Sgwj3M3XGn0_000054_000064,Sgwj3M3XGn0,54.0,64.0,slide,slowly,A person holding a potato with both hands while slowly sliding the skin off with each hand,move,slowly,300,"[('move', 'slowly')]",2,1,12
n9bM3oal4vQ_000579_000589,n9bM3oal4vQ,579.0,589.0,use,properly,A woman is showing us how to use a microscope properly.,use,properly,255,"[('use', 'properly')]",4,22,107
z1I8xh-FNCk_000004_000014,z1I8xh-FNCk,4.0,14.0,ride,out,A man rides his red motorcycle out into the sunny street.,ride,out,150,"[('ride', 'out')]",15,5,482
p1gAv1kEZdM_000210_000220,p1gAv1kEZdM,210.0,220.0,adjust,carefully,A person carefully adjusts and rewraps the bandaging around the ankle of another person.,adjust,carefully,251,"[('adjust', 'carefully')]",9,87,583
633prnX1YHA_000000_000010,633prnX1YHA,0.0,10.0,wash,thoroughly,Someone at the sink is showing how to wash hands thoroughly.,wash,completely,302,"[('wash', 'completely')]",21,24,260
hXFu2biP2VI_000019_000029,hXFu2biP2VI,19.0,29.0,pull,down,A man and woman hug and then the woman pulls her shirt down.,pull,downwards,203,"[('pull', 'downwards')]",6,12,29
OEFReCYgQ_Q_000000_000010,OEFReCYgQ_Q,0.0,10.0,shake,rapidly,"A boy is sitting down, and he is shaking his head rapidly horizontally and vertically.",shake,quickly,277,"[('shake', 'quickly')]",1,52,43
CoMPmp4o99M_000000_000010,CoMPmp4o99M,0.0,10.0,stand,outside,A man stands outside and peelsand carves a pineapple while another man watches,stand,outdoor,301,"[('stand', 'outdoor')]",0,3,53
4RbYtyW08Rs_000323_000333,4RbYtyW08Rs,323.0,333.0,play,indoors,"A man wearing glasses is playing a guitar indoors, there are many different guitars behind the man.",play,indoor,201,"[('play', 'indoor')]",5,0,51
o61dwllWHrU_000014_000024,o61dwllWHrU,14.0,24.0,singe,loudly,A group of women chatting and singing loudly with one another,sing,loudly,275,"[('sing', 'loudly')]",11,50,205
wV8u5HBXSl8_000003_000013,wV8u5HBXSl8,3.0,13.0,beat,outside,Outside a man beat a giant truck tire with a large sledgehammer.,hit,outdoor,300,"[('hit', 'outdoor')]",0,10,100
m3rLcybqZ4A_000182_000192,m3rLcybqZ4A,182.0,192.0,massage,properly,A woman demonstrates how to properly massage someone's back and shoulders.,knead,properly,302,"[('knead', 'properly')]",4,66,1032
xni8jethSns_000035_000045,xni8jethSns,35.0,45.0,cry,loud,A baby is in bed and is crying out loud.,cry,loudly,214,"[('cry', 'loudly')]",11,75,649
qteDmK1KtG4_000014_000024,qteDmK1KtG4,14.0,24.0,climb,outside,A man climbs to the top of two ropes outside near a sand pit.,climb,outdoor,302,"[('climb', 'outdoor')]",0,19,9
MOF58RtzLkU_000027_000037,MOF58RtzLkU,27.0,37.0,toss,forward,A young boy and a middle age man pick up rocks from the bottom of a lake they are standing in and toss them forward.,throw,forwards,302,"[('throw', 'forwards')]",7,11,325
xhUPzcl9PI8_000004_000014,xhUPzcl9PI8,4.0,14.0,run,quickly,A young man is running quickly as he tries to attempt to jump over obsticals and falls over,run,quickly,150,"[('run', 'quickly')]",1,4,27
_WVQEPWXS0A_000238_000248,_WVQEPWXS0A,238.0,248.0,carve,partially,"The man and woman are displaying a pumpkin that is partially carved, yet the eyes aren't pushed out yet.",cut,partially,303,"[('cut', 'partially')]",10,9,466
nCgVXEzsfp0_000222_000232,nCgVXEzsfp0,222.0,232.0,clean,fast,Two persons were cleaning the indoor playground very fast  and with laughing,wash,quickly,301,"[('wash', 'quickly')]",1,24,559
Z8YcQALgi2o_000351_000361,Z8YcQALgi2o,351.0,361.0,flow,quickly,A man uses a rope to lower himself down a cliff where water flows quickly towards the ground.,pour,quickly,302,"[('pour', 'quickly')]",1,40,419
Isvls_1bT5U_000089_000099,Isvls_1bT5U,89.0,99.0,tie,properly,Somebody is demonstrating how to properly tie a necktie as a male narrates.,secure,properly,251,"[('secure', 'properly')]",4,37,449
V-hYoi78vuo_000004_000014,V-hYoi78vuo,4.0,14.0,juggle,skillfully,Kid in a room skillfully juggling several balls throughout the entire video,juggle,properly,150,"[('juggle', 'properly')]",4,53,169
Fg-2zmcK70o_000084_000094,Fg-2zmcK70o,84.0,94.0,knock,back,Two kids are playing ping pong and knocking the ball back and fourth.,hit,backwards,300,"[('hit', 'backwards')]",3,10,45
bQizj6tKwb8_000032_000042,bQizj6tKwb8,32.0,42.0,put,partially,A barn partially put up and then a tuck pulls into frame.,put,partially,250,"[('put', 'partially')]",10,8,395
Eoc7qCqrxSs_000064_000074,Eoc7qCqrxSs,64.0,74.0,wash,thoroughly,A person demonstrates how to thoroughly wash hair and then condition it.,wash,completely,301,"[('wash', 'completely')]",21,24,260
pWOrigmynWE_000000_000010,pWOrigmynWE,0.0,10.0,squat,fast,A male is in the gym squatting very fast with shorts.,squat,quickly,180,"[('squat', 'quickly')]",1,64,1308
qZNHx23No8U_000000_000010,qZNHx23No8U,0.0,10.0,fall,suddenly,A kid sits in a chair and then suddenly falls backwards onto the floor.,fall,instantly,34,"[('fall', 'instantly')]",17,16,463
UZPlojt8zhE_000027_000037,UZPlojt8zhE,27.0,37.0,reach,in,A baby is sitting in a carrier and a hand reaches in and and points to the babies two hands and then the baby sneezes.,extend,in,294,"[('extend', 'in')]",12,61,190
KwBTtTHipqs_000000_000010,KwBTtTHipqs,0.0,10.0,dance,inside,a couple of woman dancing inside of a church building,dance,indoor,303,"[('dance', 'indoor')]",5,14,215
enPp4RPgqDU_000093_000103,enPp4RPgqDU,93.0,103.0,follow,constantly,a man cleaning his pool with a pool cleaner as his dog follows him constantly,follow,continuously,301,"[('follow', 'continuously')]",16,111,555
68abPkuus8E_000010_000020,68abPkuus8E,10.0,20.0,pull,back,"A person rubs another person's leg and then pull a piece of stripping from the leg of the person, who then pulls their legs back and yells.",pull,backwards,252,"[('pull', 'backwards')]",3,12,38
CpC-mN_mqwQ_000039_000049,CpC-mN_mqwQ,39.0,49.0,cut,outdoors,A person uses an electric chainsaw to cut out a block of ice outdoors.,cut,outdoor,300,"[('cut', 'outdoor')]",0,9,459
dSmWDBOP6r4_000001_000011,dSmWDBOP6r4,1.0,11.0,play,outside,Small child plays outside with long stuffed snake around neck.,play,outdoor,302,"[('play', 'outdoor')]",0,0,49
bPyOvFUyNbo_000009_000019,bPyOvFUyNbo,9.0,19.0,play,outside,a young boy playing outside as he starts to jump up  while playing with chalk on the ground,play,outdoor,207,"[('play', 'outdoor')]",0,0,49
az23qRS15Vs_000017_000027,az23qRS15Vs,17.0,27.0,walk,slowly,A young boy with an American football walks slowly before he throws it at another boy who catches it soundly.,walk,slowly,303,"[('walk', 'slowly')]",2,2,55
GiZd-oO-h_U_000008_000018,GiZd-oO-h_U,8.0,18.0,flip,slowly,A person out on the water that slowly flips  his boat over.,turn,slowly,301,"[('turn', 'slowly')]",2,6,120
EIbz0laHOrQ_000083_000093,EIbz0laHOrQ,83.0,93.0,fold,properly,A person is at a desk and explaining how to properly fold paper.,fold,properly,301,"[('fold', 'properly')]",4,30,119
8TxZpWF3vdE_000118_000128,8TxZpWF3vdE,118.0,128.0,play,indoors,A group of people prepare to play monopoly together indoors.,play,indoor,301,"[('play', 'indoor')]",5,0,51
Wiis1hahkco_000067_000077,Wiis1hahkco,67.0,77.0,put,on,A guy stands with his bike trying to put the back tire back on.,put,on,305,"[('put', 'on')]",19,8,222
hykmtqoMUHU_000006_000016,hykmtqoMUHU,6.0,16.0,bring,down,"Several people are ice skating and one girl grabs onto another and brings her down,",carry,downwards,301,"[('carry', 'downwards')]",6,45,599
EKamIMe5EhE_000017_000027,EKamIMe5EhE,17.0,27.0,kick,accidently,Two young men performing tricks with a soccer ball accidentally kick it into their camera.,kick,accidently,303,"[('kick', 'accidentally')]",24,38,710
9yT6OSvOdf0_000015_000025,9yT6OSvOdf0,15.0,25.0,fold,properly,In a room a  person demonstrates how to properly fold a paper.,fold,properly,301,"[('fold', 'properly')]",4,30,119
Z9aiVcB_VEE_000081_000091,Z9aiVcB_VEE,81.0,91.0,drive,forward,Snow blows out of the pipe on a tractor like snow blower before the man sitting on it starts driving forward.,drive,forwards,303,"[('drive', 'forwards')]",7,27,398
A4I-Qt0jT6k_000016_000026,A4I-Qt0jT6k,16.0,26.0,play,quickly,A drummer plays a full set of drums very quickly and loudly.,play,quickly,150,"[('play', 'quickly')]",1,0,693
LRePhpUA-rk_000190_000200,LRePhpUA-rk,190.0,200.0,lean,forward,A boy leans his head forward then a girl sticks her tongue out to lick his cheek.,tilt,forwards,241,"[('tilt', 'forwards')]",7,18,69
UPCTe02voHY_000275_000285,UPCTe02voHY,275.0,285.0,bake,half,"Woman shows half baked cookies and says that ""cookies are done.""",cook,partially,300,"[('cook', 'partially')]",10,29,147
bdUR-FmgAso_000016_000026,bdUR-FmgAso,16.0,26.0,tie,correctly,A woman is providing a demonstration on how to correctly tie a scarf.,secure,properly,149,"[('secure', 'properly')]",4,37,449
i-xbj78-_us_000000_000010,i-xbj78-_us,0.0,10.0,move,backwards,"A boy moon walks across a floor, moving backwards and squeaking.",move,backwards,77,"[('move', 'backwards')]",3,1,177
wBEM3XFZ-RI_000000_000010,wBEM3XFZ-RI,0.0,10.0,throw,sideways,"On the shore of a lake, a man throws a rock sideways making it skip.",throw,horizontally,180,"[('throw', 'horizontally')]",18,11,1266
IqKUvew7wAU_000000_000010,IqKUvew7wAU,0.0,10.0,lift,inside,A man uses gym equipment to lift weight inside of a gym.,raise,indoor,302,"[('raise', 'indoor')]",5,31,539
JygCN8HSbcQ_000007_000017,JygCN8HSbcQ,7.0,17.0,punch,lightly,Two guys are standing opposite to each other and one guy is punching lightly in the stomach of other person,hit,gently,301,"[('hit', 'gently')]",14,10,85
idE2MAHP6_A_000015_000025,idE2MAHP6_A,15.0,25.0,climb,up,A man climbs up using two ropes hanging from the ceiling and then makes his way back down.,climb,upwards,302,"[('climb', 'upwards')]",8,19,182
9_nZ9LmM3JU_000000_000010,9_nZ9LmM3JU,0.0,10.0,spray,outside,A person is using a hose to spray a metal fixture outside.,spray,outdoor,299,"[('spray', 'outdoor')]",0,77,261
fAjpgUcycuA_000002_000012,fAjpgUcycuA,2.0,12.0,fall,almost,Three women ride camels and one person almost falls forward.,fall,partially,252,"[('fall', 'partially')]",10,16,20
k1JI3LPooPg_000000_000010,k1JI3LPooPg,0.0,10.0,run,forward,"Out in a field, a man runs forward, winds and throws a spear.",run,forwards,249,"[('run', 'forwards')]",7,4,56
cim9SJlQ2S4_000002_000012,cim9SJlQ2S4,2.0,12.0,push,forward,A person pushes meat forward into the meat grinder that dispenses it into a bowl.,press,forwards,300,"[('press', 'forwards')]",7,15,189
x_EXGsnR69s_000000_000010,x_EXGsnR69s,0.0,10.0,tap,gently,A little boy gently taps a gong before walking away.,hit,gently,132,"[('hit', 'gently')]",14,10,85
AD1P-ZmkxPA_000021_000031,AD1P-ZmkxPA,21.0,31.0,make,in,"A basketball player is knocked down on the indoor court, and throw the ball into the hoop from the ground, and makes it in.",make,in,253,"[('make', 'in')]",12,20,396
nb_rtCgJemo_000005_000015,nb_rtCgJemo,5.0,15.0,slice,rapidly,"A pair of hands are shown rapidly slicing a half cucumber with a knife on a cutting board, then cuts to a new piece of cucumber, and the slicing is repeated",cut,quickly,300,"[('cut', 'quickly')]",1,9,460
SfecA5a6dFM_000020_000030,SfecA5a6dFM,20.0,30.0,stick,in,A man stands next to a dart board on the wall and then sticks a dart in.,stick,in,291,"[('stick', 'in')]",12,71,57
ttpWqDkAVQU_000004_000014,ttpWqDkAVQU,4.0,14.0,jump,backwards,Several swimmers are ready and then jump backwards into the pool doing the back stroke.,jump,backwards,302,"[('jump', 'backwards')]",3,7,39
un7TxBVYCKU_000021_000031,un7TxBVYCKU,21.0,31.0,stop,slowly,A ski jumper slowly stops then is seen doing his jump.,stop,slowly,251,"[('stop', 'slowly')]",2,73,1088
sq0mrRVotXc_000002_000012,sq0mrRVotXc,2.0,12.0,lie,foward,A baby in a nappy is lying face foward on carpet and they pull themselves forward to pick up a tissue of the floor.,put,forwards,300,"[('put', 'forwards')]",7,8,747
D3DeShJhdyQ_000001_000011,D3DeShJhdyQ,1.0,11.0,use,properly,An advertisement is showing us how to use the neohaler properly.,use,properly,300,"[('use', 'properly')]",4,22,107
rz090NSc_z0_000052_000062,rz090NSc_z0,52.0,62.0,fly,up,Some one is flying up in the air using a wind glider,fly,upwards,301,"[('fly', 'upwards')]",8,55,799
