clip_id,youtube_id,start_time,end_time,action,adverb,sentence,clustered_action,clustered_adverb,rgb_frames,action_adv,adverb_label,action_label,action_adv_label
v_i0Z8I2WCLNk_85_165,i0Z8I2WCLNk,85.94,165.2,prune,back, When he is done with his explanation he proceeded to prune back several of the vines in a strategic manner.,cut,backwards,2398,"[('cut', 'backwards')]",0,26,48
v_YZJghuPmff8_22_28,YZJghuPmff8,22.51,28.51,clip,back, The woman clips back sections of hair.,cut,backwards,180,"[('cut', 'backwards')]",0,26,48
v_ToLMOwlrgm0_91_214,ToLMOwlrgm0,91.9,214.43,clip,back, She clips her hair back and brushes her bangs.,cut,backwards,3688,"[('cut', 'backwards')]",0,26,48
v_oVPFTkC4-Lc_20_70,oVPFTkC4-Lc,20.75,70.33,dance,backwards, The girl dances backwards cleaning the floor.,dance,backwards,373,"[('dance', 'backwards')]",0,32,605
v_9abGikdleAU_33_95,9abGikdleAU,33.75,95.85,dance,back, The girls begin dancing together back and fourth.,dance,backwards,1860,"[('dance', 'backwards')]",0,32,605
v_klqHoK_8ar8_48_83,klqHoK_8ar8,48.19,83.87,dunk,back, He stands up a bit and looks at the piece for a little before dunking his brush back in the paint and starting again.,dip,backwards,1051,"[('dip', 'backwards')]",0,24,312
v_GOxmnVFdMfY_40_118,GOxmnVFdMfY,40.43,118.06,drive,back, People driving around back and fourth while continuously crashing into each other.,drive,backwards,2338,"[('drive', 'backwards')]",0,34,235
v_7A7XJLhRVVE_55_184,7A7XJLhRVVE,55.41,184.69,steer,back,The people on the boat continue walking around but the water knocks them over and they start to hold onto the wheels to steer the boat back in the right direction.,drive,backwards,3226,"[('drive', 'backwards')]",0,34,235
v_cIpBpGQ0XTI_4_60,cIpBpGQ0XTI,4.53,60.04,drive,back,A car is seen driving back and fourth on the road with a person hanging on the side.,drive,backwards,1679,"[('drive', 'backwards')]",0,34,235
v_mBZAFJ-Q6Mw_127_155,mBZAFJ-Q6Mw,127.49,155.7,eat,back,  Back at home with his troubled family he is eating and day dreaming of dancing as the scene goes back to him dancing.,eat,backwards,702,"[('eat', 'backwards')]",0,73,443
v_kZXVFSjRt5g_88_141,kZXVFSjRt5g,88.61,141.78,reach,back," Another little boat comes and bumps into them, they paddle until they are about to reach back to land.",extend,backwards,1325,"[('extend', 'backwards')]",0,56,368
v_mtQUYdj2Ecg_17_23,mtQUYdj2Ecg,17.46,23.59,fall,backward," He hits himself in the throat, falling backward.",fall,backwards,146,"[('fall', 'backwards')]",0,12,113
v_iiQ6t0p9lik_34_40,iiQ6t0p9lik,34.83,40.45,fall,backwards," The last time she falls, the camera rewinds and shows her falling backwards.",fall,backwards,180,"[('fall', 'backwards')]",0,12,113
v_Coctj-3Yzic_28_33,Coctj-3Yzic,28.98,33.56,fall,backwards," Suddenly, one of them falls backwards into the table and the table falls.",fall,backwards,76,"[('fall', 'backwards')]",0,12,113
v_el-ogdlS5nc_4_8,el-ogdlS5nc,4.17,8.01,fall,back, The man falls back into a chair.,fall,backwards,98,"[('fall', 'backwards')]",0,12,113
v_cw0HRDIQ10I_12_38,cw0HRDIQ10I,12.39,38.71,fall,backwards, The man falls backwards with the weight on top of him and the lift is shown again in slow motion.,fall,backwards,779,"[('fall', 'backwards')]",0,12,113
v_QhiKgeJV3k0_170_179,QhiKgeJV3k0,170.7,179.48,fall,back, One friend falls back into the chair in amazement after the song.,fall,backwards,270,"[('fall', 'backwards')]",0,12,113
v_uICwWvS_AOo_155_184,uICwWvS_AOo,155.56,184.19,fall,back, The woman falls back if her chair to the ground and the men help her up.,fall,backwards,727,"[('fall', 'backwards')]",0,12,113
v_E22gU_8tafI_35_42,E22gU_8tafI,35.08,42.51,fall,back, The runner jumps in the sand and falls back kicking one foot up in the air.,fall,backwards,175,"[('fall', 'backwards')]",0,12,113
v__uOfIm1tFcI_0_130,_uOfIm1tFcI,0.67,130.22,tumble,backwards,"A boy is seen tumbling backwards and forwards in different locations and on different surfaces including grass, bounce tarps and mattresses.",fall,backwards,3899,"[('fall', 'backwards')]",0,12,113
v__uOfIm1tFcI_0_43,_uOfIm1tFcI,0.67,43.41,tumble,back,  A boy is seen tumbling back and forward on grass lawns in different locations.,fall,backwards,1292,"[('fall', 'backwards')]",0,12,113
v_qm8sJxsZ5VY_38_77,qm8sJxsZ5VY,38.03,77.18,fall,back,  The man pretends to be asleep and the barber points at him and the man pretend to wake up and fall back asleep while getting his hair cut.,fall,backwards,1171,"[('fall', 'backwards')]",0,12,113
v_e51NGAPMp1s_38_102,e51NGAPMp1s,38.66,102.2,sink,backwards, The man sinks underwater in a pool backwards.,fall,backwards,1920,"[('fall', 'backwards')]",0,12,113
v_n18TxTWnbFI_18_23,n18TxTWnbFI,18.33,23.25,fall,backward, He falls backward into the water.,fall,backwards,153,"[('fall', 'backwards')]",0,12,113
v_X_9NiZmR2tQ_40_43,X_9NiZmR2tQ,40.44,43.15,fall,back, One person falls back on their back.,fall,backwards,45,"[('fall', 'backwards')]",0,12,113
v_hEoASC7qC28_115_118,hEoASC7qC28,115.83,118.19,fall,back,He falls back into the water.,fall,backwards,90,"[('fall', 'backwards')]",0,12,113
v_j73Ks4r5tbg_171_186,j73Ks4r5tbg,171.45,186.35,fall,back,"  The girl, finally, takes one long inhale and leans in to exhale into the camera before falling back.",fall,backwards,450,"[('fall', 'backwards')]",0,12,113
v_PagM71op4HU_11_17,PagM71op4HU,11.92,17.42,fall,back, The girl throws the dart onto the ceiling where it sticks for a bit and falls back into her hand.,fall,backwards,180,"[('fall', 'backwards')]",0,12,113
v_hx0WYKDa7PM_16_60,hx0WYKDa7PM,16.53,60.62,fall,forwards, The diver gets to the edge of the board and stretches before falling forwards in the water.,fall,forwards,1320,"[('fall', 'forwards')]",4,12,159
v_TNFoUBRsngY_104_115,TNFoUBRsngY,104.76,115.71,fall,forward, The group is easily beaten and most of the team members fall forward.,fall,forwards,332,"[('fall', 'forwards')]",4,12,159
v_QT2l100KJe0_13_14,QT2l100KJe0,13.11,14.81,fall,forward, He trips and falls forward.,fall,forwards,25,"[('fall', 'forwards')]",4,12,159
v_lneRTkBTPwg_25_56,lneRTkBTPwg,25.95,56.3,fence,back, The people switch places and continue fencing onward back and fourth.,fight,backwards,930,"[('fight', 'backwards')]",0,36,97
v_CjoAnld43C4_91_217,CjoAnld43C4,91.3,217.39,fight,back, The men continue fighting back and fourth with one another and the camera ends with credits.,fight,backwards,3777,"[('fight', 'backwards')]",0,36,97
v_DIF8qouivIU_135_169,DIF8qouivIU,135.85,169.25,fence,back, The men fence back and fourth when the older gentleman pinches his eyes and fight again.,fight,backwards,853,"[('fight', 'backwards')]",0,36,97
v_lneRTkBTPwg_1_21,lneRTkBTPwg,1.2,21.56,fence,back,Two people are seen fencing back and fourth while others walk around them and watch.,fight,backwards,600,"[('fight', 'backwards')]",0,36,97
v_EuIBTFqVOt8_44_230,EuIBTFqVOt8,44.93,230.44,battle,back, Several more men battle back and fourth with one another and more people stepping in and out of frame to watch.,fight,backwards,4466,"[('fight', 'backwards')]",0,36,97
v_FcfoTk3UK5g_34_109,FcfoTk3UK5g,34.96,109.03,fence,back, Close up shots are shown of people fencing back and fourth.,fight,backwards,2248,"[('fight', 'backwards')]",0,36,97
v_FcfoTk3UK5g_22_148,FcfoTk3UK5g,22.47,148.15,fence,back, The camera transitions into several shows of people fencing back and fourth while many watch on the sidelines.,fight,backwards,3776,"[('fight', 'backwards')]",0,36,97
v_J1LIG037WzE_0_68,J1LIG037WzE,0.84,68.65,fight,back,Two men are seen fighting back and fourth on a set of mats using boxing gloves and pads.,fight,backwards,2043,"[('fight', 'backwards')]",0,36,97
v_CjoAnld43C4_0_118,CjoAnld43C4,0.0,118.48,fence,back,An intro leads into two men fencing back and fourth with one another and pausing in between to take breaks.,fight,backwards,3539,"[('fight', 'backwards')]",0,36,97
v_mO1T8zhIliY_0_177,mO1T8zhIliY,0.0,177.73,fence,back,Two people are seen fencing back and fourth.,fight,backwards,5314,"[('fight', 'backwards')]",0,36,97
v_NH2TVi42xDE_36_93,NH2TVi42xDE,36.82,93.67,fight,back, The person then begins brushing the dog while the dog fights back.,fight,backwards,1709,"[('fight', 'backwards')]",0,36,97
v_ISHKwbnOzXY_0_89,ISHKwbnOzXY,0.0,89.32,fence,back,Two people are seen fencing back and fourth with one another while a few people watching them on the sides.,fight,backwards,2670,"[('fight', 'backwards')]",0,36,97
v_owLv-_CPNJI_25_55,owLv-_CPNJI,25.99,55.3,fold,back, He folded back the bike by unscrewing them and folded them.,fold,backwards,901,"[('fold', 'backwards')]",0,91,499
v_YzyCFfrX_4I_13_18,YzyCFfrX_4I,13.79,18.11,grind,back, He grinds his way back and walks towards the camera.,grind,backwards,151,"[('grind', 'backwards')]",0,94,621
v_dxgeEdlt7do_57_108,dxgeEdlt7do,57.32,108.12,knock,back, A rider falls off his bike and a trailing bike hits him and knocks him back to the ground.,hit,backwards,1275,"[('hit', 'backwards')]",0,11,161
v_TS-p15iwQPc_87_129,TS-p15iwQPc,87.76,129.06,punch,back," When they reach the end they turn around again to walk, kick and punch back in the direction they came from and once again the instructor stops them to talk and demonstrate the moves and once again the class resumes their movements and when hey get to the end of the room they turn around and end their routine with their legs apart and arms in front of them.",hit,backwards,1258,"[('hit', 'backwards')]",0,11,161
v_pSWcVR96xlc_2_4,pSWcVR96xlc,2.11,4.06,slam,forward,The person on the left quickly catches it and then slams it forward to hit a blue fabric that is hanging at the end of the pool.,hit,forwards,30,"[('hit', 'forwards')]",4,11,535
v_NSi8DorB6L0_0_35,NSi8DorB6L0,0.0,35.16,hold,backwards,"This man is water skiing and he does it sitting down and standing up, except he's holding onto the handle bars backwards.",hold,backwards,1049,"[('hold', 'backwards')]",0,31,21
v_yE5whKJ-DE4_18_127,yE5whKJ-DE4,18.84,127.34,hold,back, Young man in gray sweater is holding the other boys back as they go through the grass.,hold,backwards,3267,"[('hold', 'backwards')]",0,31,21
v_mZYqH82delk_11_38,mZYqH82delk,11.25,38.84,hold,back, The coach standing next to him make sure he is going up and down while he's kneeling and he holds his back to feel the muscle movement.,hold,backwards,810,"[('hold', 'backwards')]",0,31,21
v_TBeZXLchito_0_101,TBeZXLchito,0.0,101.05,hold,back,People skateboard in a competition on the road while bending and holding his arms back.,hold,backwards,2528,"[('hold', 'backwards')]",0,31,21
v_kZB7yxzHOrA_67_126,kZB7yxzHOrA,67.63,126.99,jump,backwards," The woman stands on the edge of the diving board with her back from the audience, jumped backwards, flipping over as she fall in the water.",jump,backwards,1769,"[('jump', 'backwards')]",0,3,25
v_kF6tSW-ZOFg_7_15,kF6tSW-ZOFg,7.4,15.19,hop,back, The lady then hops back where she started.,jump,backwards,241,"[('jump', 'backwards')]",0,3,25
v_Qz_PtO18pXE_5_8,Qz_PtO18pXE,5.37,8.73,spring,backward, She springs backward into the water in front of a watching group.,jump,backwards,93,"[('jump', 'backwards')]",0,3,25
v_nLAm7USuYbA_2_80,nLAm7USuYbA,2.4,80.13,jump,backwards,A man runs down a field and jumps backwards over a bar several times.,jump,backwards,2338,"[('jump', 'backwards')]",0,3,25
v_t3eRbi1Uk5E_120_186,t3eRbi1Uk5E,120.1,186.2,jump,back," Some are running, others jumping, then back to the ellipticals.",jump,backwards,1979,"[('jump', 'backwards')]",0,3,25
v_xwSeXFkTNlE_42_91,xwSeXFkTNlE,42.16,91.61,jump,back, He take a breath and the audience claps for him before he jumps back on it and starts spinning again.,jump,backwards,1225,"[('jump', 'backwards')]",0,3,25
v_tZzse87ICr8_11_21,tZzse87ICr8,11.06,21.27,hop,back, The girl hops on the board back the other direction.,jump,backwards,300,"[('jump', 'backwards')]",0,3,25
v_MMB5Cn3JCGI_1_3,MMB5Cn3JCGI,1.52,3.64,jump,backwards, She jumps backwards over a bar and lands on a blue mat.,jump,backwards,61,"[('jump', 'backwards')]",0,3,25
v_cY541XSdz50_37_73,cY541XSdz50,37.76,73.33,jump,backwards,  The man jumps backwards and the person in front of him throws out the rest of his extended bungee cord as the man falls just above a narrow water source and bounces around suspended in the air by the bungee cord.,jump,backwards,540,"[('jump', 'backwards')]",0,3,25
v_nIymjHWIz7Y_2_15,nIymjHWIz7Y,2.74,15.23,jump,backwards," in unison, both men jump backwards off of the diving board into a pool of water.",jump,backwards,392,"[('jump', 'backwards')]",0,3,25
v_-voGnJbk3CI_15_25,-voGnJbk3CI,15.03,25.05,jump,back,A different man is now standing at the diving point where he is standing with his back to the water and arms pointing straight up until he jumps back slightly and does multiple flips until he dives into the water.,jump,backwards,301,"[('jump', 'backwards')]",0,3,25
v_Jv7AjsdOk2I_72_124,Jv7AjsdOk2I,72.35,124.71,jump,back, He gets off and then jumps back on the board and does more tricks all around.,jump,backwards,1559,"[('jump', 'backwards')]",0,3,25
v_5-SbGVTPM1c_0_179,5-SbGVTPM1c,0.0,179.75,leap,backwards,Men run down a track and leap backwards over a bar.,jump,backwards,5367,"[('jump', 'backwards')]",0,3,25
v_spJaetMCD20_34_85,spJaetMCD20,34.96,85.96,jump,backwards, Then another boy jumps off of the diving board backwards and lands into the water.,jump,backwards,1529,"[('jump', 'backwards')]",0,3,25
v_OvGxDaayPcw_18_39,OvGxDaayPcw,18.57,39.41,jump,back," The little boy goes next and he throws the toy onto the mat and begins jumping to the end of the mat, then turns around and jumps back towards his starting point.",jump,backwards,632,"[('jump', 'backwards')]",0,3,25
v_WCCkmuFrSQ0_25_104,WCCkmuFrSQ0,25.09,104.08,hop,back," The girl in pink dress play the hop scotch, pause at the center and continue to hopped back to the start.",jump,backwards,1184,"[('jump', 'backwards')]",0,3,25
v_13Y47Uk_w1o_109_150,13Y47Uk_w1o,109.57,150.09,jump,back, Some of them are jumping on the bench and back down.,jump,backwards,1230,"[('jump', 'backwards')]",0,3,25
v_Cu-p0FZOqi8_84_137,Cu-p0FZOqi8,84.98,137.07,jump,backwards, the man jumps backwards off the diving board into the pool.,jump,backwards,1588,"[('jump', 'backwards')]",0,3,25
v_cY541XSdz50_2_61,cY541XSdz50,2.2,61.23,jump,backwards," A group of people strap a man into bungee jumping gear before the man jumps, backwards, into the air and falls a great distance below a raised bridge and bounces at the end of a bungee rope.",jump,backwards,885,"[('jump', 'backwards')]",0,3,25
v_QkqsI11OtC8_6_9,QkqsI11OtC8,6.76,9.81,jump,back, The first girl jumps back to the start location.,jump,backwards,92,"[('jump', 'backwards')]",0,3,25
v_63d_t0U1pXw_42_96,63d_t0U1pXw,42.07,96.75,jump,back, The young man flip back over and jumped back.,jump,backwards,1621,"[('jump', 'backwards')]",0,3,25
v_NLuNMeYBeoc_56_97,NLuNMeYBeoc,56.52,97.46,jump,back, He jumps back on the bars and performs more flips.,jump,backwards,1229,"[('jump', 'backwards')]",0,3,25
v_6GYdu5G61g8_8_12,6GYdu5G61g8,8.53,12.8,jump,backwards, People jumps backwards on the river and floats on their backs.,jump,backwards,101,"[('jump', 'backwards')]",0,3,25
v_KPJJfGK5NCw_89_100,KPJJfGK5NCw,89.32,100.25,jump,back," Then she jumps back and turns around to throw the ball at a small distance, except she is not positioned quite right this time.",jump,backwards,330,"[('jump', 'backwards')]",0,3,25
v_cAmGHiqmnaw_6_25,cAmGHiqmnaw,6.14,25.08,hop,back, he is instantly successful and hops back on his horse.,jump,backwards,570,"[('jump', 'backwards')]",0,3,25
v_2N129Bw1jiQ_0_10,2N129Bw1jiQ,0.0,10.42,jump,back,Young children are seen jumping on a mat back and fourth while two older women watch them on the side.,jump,backwards,302,"[('jump', 'backwards')]",0,3,25
v_Z47QGlaQ1NE_24_112,Z47QGlaQ1NE,24.11,112.25,jump,backwards, He jumps over a high beam onto a mat backwards.,jump,backwards,2202,"[('jump', 'backwards')]",0,3,25
v_ZGL-PmMopeM_0_109,ZGL-PmMopeM,0.0,109.18,jump,back,"A man in black suit is burying his backpack in the snow, then he started to ski down the slope, in the forest, jumping on the slope, back flipping, skiing.",jump,backwards,3267,"[('jump', 'backwards')]",0,3,25
v_R3ffxWaI9QU_5_7,R3ffxWaI9QU,5.26,7.41,vault,backwards, He vaults backwards over a high beam.,jump,backwards,48,"[('jump', 'backwards')]",0,3,25
v_rA_RAZx2_aA_103_128,rA_RAZx2_aA,103.25,128.26,jump,forward," An athlete runs, then skip and jumps forward to perform long jump while judges holds sticks to measure.",jump,forwards,750,"[('jump', 'forwards')]",4,3,98
v_9qNM5tNMxK4_10_62,9qNM5tNMxK4,10.35,62.13,leap,forward, The player in red hits the ball with a front hand swing and his opponent leaps forward to return the ball.,jump,forwards,1302,"[('jump', 'forwards')]",4,3,98
v_W2wyahjyTFc_6_22,W2wyahjyTFc,6.11,22.65,jump,forward," She jumps forward on each square, then turns and goes the other way.",jump,forwards,243,"[('jump', 'forwards')]",4,3,98
v_KlJqjBqpnjw_45_112,KlJqjBqpnjw,45.72,112.9,jump,forward," She jumps forward and back, and side to side.",jump,forwards,1675,"[('jump', 'forwards')]",4,3,98
v_re4vD9S8ThA_0_2,re4vD9S8ThA,0.99,2.42,jump,forward, The man then jumps forward on the ground and stands up with his legs straight.,jump,forwards,61,"[('jump', 'forwards')]",4,3,98
v_bvnXdr-Hre4_70_89,bvnXdr-Hre4,70.87,89.14,jump,forward," She jumps into the water, back flipping and forward jumping.",jump,forwards,572,"[('jump', 'forwards')]",4,3,98
v_J0-OVQ-JB5g_174_196,J0-OVQ-JB5g,174.75,196.09,kiss,back,  The woman hugs the dog and it kisses her back.,kiss,backwards,663,"[('kiss', 'backwards')]",0,98,501
v_lVOBMs6op7o_7_10,lVOBMs6op7o,7.76,10.51,laugh,back, The group laughs back with the boy.,laugh,backwards,91,"[('laugh', 'backwards')]",0,69,478
v_SSTom962aPk_56_84,SSTom962aPk,56.61,84.27,look,back, The man looks back to the barber speaking and smiles.,look,backwards,841,"[('look', 'backwards')]",0,2,2
v_6J0IdWi4O0Q_1_22,6J0IdWi4O0Q,1.17,22.56,look,back,A young man is seen holding a tennis racket and looking back to the camera smiling.,look,backwards,633,"[('look', 'backwards')]",0,2,2
v_gPjH9C9wdJw_0_183,gPjH9C9wdJw,0.0,183.81,look,back,A man is holding a guitar and looks back and fourth between the camera and the guitar.,look,backwards,5491,"[('look', 'backwards')]",0,2,2
v_maE7PmL7Zjk_101_140,maE7PmL7Zjk,101.75,140.34,look,back," He writes on the paper, turns and walks around the pool table, and looks back towards the other man.",look,backwards,977,"[('look', 'backwards')]",0,2,2
v_XRb38sJzuY4_16_29,XRb38sJzuY4,16.16,29.95,look,back, He continues hitting the ball into a goal wile looking back to the camera.,look,backwards,390,"[('look', 'backwards')]",0,2,2
v_ujiWstJ3tt0_17_44,ujiWstJ3tt0,17.22,44.95,look,back,"The man stands up,looks back at the camera and continues doing his task.",look,backwards,810,"[('look', 'backwards')]",0,2,2
v_IWXIEfaltJ4_44_228,IWXIEfaltJ4,44.63,228.88,look,back, He then puts plaster along the metal and rubs the sander all over the wall while still looking back to the camera.,look,backwards,5517,"[('look', 'backwards')]",0,2,2
v_qBqUu4_qOnU_10_15,qBqUu4_qOnU,10.0,15.77,look,back, She hits it once and looks back to the camera.,look,backwards,150,"[('look', 'backwards')]",0,2,2
v_0_IShglbOQ4_44_73,0_IShglbOQ4,44.11,73.25,look,back, He pushes the mower back where he started and looks back to the camera.,look,backwards,872,"[('look', 'backwards')]",0,2,2
v__MYAaRrTeMQ_0_2,_MYAaRrTeMQ,0.0,2.66,look,back,A man is seen holding an axe and looking back to smile at the camera.,look,backwards,60,"[('look', 'backwards')]",0,2,2
