clip_id,youtube_id,start_time,end_time,action,adverb,sentence,clustered_action,clustered_adverb,rgb_frames,action_adv,adverb_label,action_label,action_adv_label
v_1XicledQXng_70_114,1XicledQXng,70.81,114.99,brush,continuously, She brushes her hair continuously and ends by walking out of frame.,brush,continuously,1321,"[('brush', 'continuously')]",7,33,16
v_wkSm7bUCgGQ_60_129,wkSm7bUCgGQ,60.46,129.65,shave,continuously, She shaves her legs continuously while moving up and down and another boy watching from behind.,cut,continuously,1046,"[('cut', 'continuously')]",7,26,591
v_DbZ0ns9s2X0_20_148,DbZ0ns9s2X0,20.82,148.44,dip,continuously, A person's hand then begins putting marks on the painting and dipping her brush continuously in the paint.,dip,continuously,3073,"[('dip', 'continuously')]",7,24,209
v_NcjQI0avKHE_0_41,NcjQI0avKHE,0.0,41.9,fall,continuously,An intro leads into several shots of a girl riding down a snowy hill on a snowboard and continuously falling over.,fall,continuously,1231,"[('fall', 'continuously')]",7,12,498
v_X8o3FbH0gyo_81_170,X8o3FbH0gyo,81.71,170.23,fall,occasionally," He does several stunts, including flips and spins in the water, occasionally falling and righting himself.",fall,periodically,2668,"[('fall', 'periodically')]",18,12,520
v_bQ3yPbCICRg_2_8,bQ3yPbCICRg,2.2,8.13,hit,continuously, The people hit the drums continuously while the camera pans around.,hit,continuously,153,"[('hit', 'continuously')]",7,11,47
v_82cpSdoHdg4_18_46,82cpSdoHdg4,18.86,46.18,hit,continuously, The person is seen hitting the drums in front of her continuously while also looking to the camera.,hit,continuously,842,"[('hit', 'continuously')]",7,11,47
v_b1wnLw3H1vo_31_52,b1wnLw3H1vo,31.34,52.77,hit,continuously, The woman continuously hits the man over and over again and ends by the camera moving away.,hit,continuously,504,"[('hit', 'continuously')]",7,11,47
v_JAEMwQqh51c_30_76,JAEMwQqh51c,30.96,76.44,hit,continuously,The man hits the stumps continuously until the stump is broken up into pieces and then he unchains it in the back of his truck.,hit,continuously,1381,"[('hit', 'continuously')]",7,11,47
v_9mF5s6_dTlk_20_41,9mF5s6_dTlk,20.21,41.73,tap,continuously," He taps a paper, continuously, on a iron type tool and brushes the paper against a long piece of wood.",hit,continuously,504,"[('hit', 'continuously')]",7,11,47
v_qnDHR-jYWf0_18_24,qnDHR-jYWf0,18.99,24.99,bounce,continuously, The dog continuously bounces the ball back with his nose.,jump,continuously,90,"[('jump', 'continuously')]",7,3,128
v_QGzrtgTrwiQ_47_133,QGzrtgTrwiQ,47.67,133.65,jump,continuously, The man jumps into the sand pit continuously while moving in slow motion.,jump,continuously,2578,"[('jump', 'continuously')]",7,3,128
v_XsqslHC79FQ_13_226,XsqslHC79FQ,13.09,226.15,look,constantly, She constantly looks down at the violin as she plays the notes.,look,continuously,6385,"[('look', 'continuously')]",7,2,202
v_eaFvnf8IF-I_0_66,eaFvnf8IF-I,0.0,66.78,stare,occasionally,A man is playing an accordian while staring occasionally into the camera.,look,periodically,1983,"[('look', 'periodically')]",18,2,170
v_X5gh32tHdsc_126_158,X5gh32tHdsc,126.34,158.92,look,occasionally, Other men in the room occasionally look up.,look,periodically,801,"[('look', 'periodically')]",18,2,170
v_f2LGG2ocbu8_177_211,f2LGG2ocbu8,177.71,211.56,look,occasionally, The people grab the ball from the ground over and over again while occasionally looking over to the camera and panning back to the large crowd.,look,periodically,1021,"[('look', 'periodically')]",18,2,170
v_sf2zGT5nN04_106_196,sf2zGT5nN04,106.19,196.56,stir,continuously, The pan puts oil in a hot pan and pours the ingredients into the pan while continuously stirring and speaking to the camera.,mix,continuously,2253,"[('mix', 'continuously')]",7,53,313
v_zkR_t6p3lto_0_94,zkR_t6p3lto,0.0,94.81,move,continuously,A person's skis are shown close up as they move continuously down a snowy hill moving quickly past trees.,move,continuously,2819,"[('move', 'continuously')]",7,0,230
v_yfeKtTU0aOE_11_36,yfeKtTU0aOE,11.92,36.78,move,continuously, He pulls the handlebars back and fourth as the seat he's moving on continuously moves.,move,continuously,601,"[('move', 'continuously')]",7,0,230
v_-5Yp-vToI2E_27_92,-5Yp-vToI2E,27.37,92.01,move,continuously, The four continuously move together while holding hands and doing the same moves.,move,continuously,1558,"[('move', 'continuously')]",7,0,230
v_R8RrOgz9hj8_3_86,R8RrOgz9hj8,3.74,86.89,paddle,continuously,A large group of people are seen riding down multiple rafts down a rigorous river while paddling continuously.,paddle,continuously,2489,"[('paddle', 'continuously')]",7,30,316
v_7MWDmMh3zyA_18_36,7MWDmMh3zyA,18.63,36.53,paddle,continuously,The camera scans the crowd and people continuously paddle their way across the water.,paddle,continuously,270,"[('paddle', 'continuously')]",7,30,316
v_UuJwtJBJ7oU_45_124,UuJwtJBJ7oU,45.4,124.25,play,continuously, The man plays continuously around on the drum set.,play,continuously,2368,"[('play', 'continuously')]",7,6,104
v_2uBPhFis_4Y_0_24,2uBPhFis_4Y,0.0,24.13,play,continuously,A man is seen sitting behind a set of bongo drums playing continuously while people walk behind him.,play,continuously,715,"[('play', 'continuously')]",7,6,104
v_K8ivAsscK98_68_175,K8ivAsscK98,68.9,175.85,play,continuously, The man then plays the drums continuously and another man walks in and sings and dances.,play,continuously,3210,"[('play', 'continuously')]",7,6,104
v_9qNM5tNMxK4_125_172,9qNM5tNMxK4,125.29,172.93,play,continuously, Then they play five rounds continuously using back hand swings until the player in black misses a shot.,play,continuously,1177,"[('play', 'continuously')]",7,6,104
v_aG5kKRuw0Fk_53_212,aG5kKRuw0Fk,53.22,212.88,play,continuously, The group continuously plays in front of a large crowd and ends with credits rolling along the screen.,play,continuously,4766,"[('play', 'continuously')]",7,6,104
v_Adjpq4A5WtI_2_72,Adjpq4A5WtI,2.58,72.24,play,continually, He continually played the piano with fast and intense.,play,continuously,2094,"[('play', 'continuously')]",7,6,104
v_jd609r5yKkI_39_106,jd609r5yKkI,39.52,106.34,play,continuously, The men play the drums continuously while looking to one another as well as off into the distance.,play,continuously,1608,"[('play', 'continuously')]",7,6,104
v_LN8UWHvoELs_142_199,LN8UWHvoELs,142.99,199.78,play,continuously, The person then plays the set continuously and pausing to hold his sticks down.,play,continuously,1369,"[('play', 'continuously')]",7,6,104
v_kF-J9mKwA8A_10_91,kF-J9mKwA8A,10.53,91.25,play,continuously, Other people walk in and out of frame from the boy while he continuously plays the game on the drum.,play,continuously,2430,"[('play', 'continuously')]",7,6,104
v_Ii3jLIcf92s_12_31,Ii3jLIcf92s,12.45,31.12,play,continuously, The camera continues to follow the boy as he plays while the boy continuously plays the drums.,play,continuously,572,"[('play', 'continuously')]",7,6,104
v_Xag8E74bkpw_24_64,Xag8E74bkpw,24.33,64.07,play,continuously, The woman plays on the drums continuously.,play,continuously,1200,"[('play', 'continuously')]",7,6,104
v_9YnYdsmjkIY_0_111,9YnYdsmjkIY,0.58,111.67,play,occasionally,A man sits in a chair and talks while holding a harmonica and occasionally playing it while sitting in a front of green cloth backdrop.,play,periodically,3327,"[('play', 'periodically')]",18,6,328
v_hUynCsek8I0_102_203,hUynCsek8I0,102.66,203.29,reel,continuously, The person continuously reels in the rod and captures a large fish and presents it to the camera.,pull,continuously,3028,"[('pull', 'continuously')]",7,8,345
v_5TjIJOFGupI_53_67,5TjIJOFGupI,53.08,67.62,put,continuously, The person continuously puts more veggies on the bread.,put,continuously,421,"[('put', 'continuously')]",7,13,527
v_7UrJuhFvlQ4_87_90,7UrJuhFvlQ4,87.35,90.53,settle,occasionally,  The camera occasionally and finally settles on a yellow riding lawn mower sitting in the yard beyond the piles of leaves.,put,periodically,90,"[('put', 'periodically')]",18,13,336
v_62Dwj4l7_qs_35_134,62Dwj4l7_qs,35.74,134.94,lift,continuously, More and more people continuously lift weights above their shoulders and heads while a man coaches them on the side.,raise,continuously,2970,"[('raise', 'continuously')]",7,19,160
v_jAlYwQevBxA_71_175,jAlYwQevBxA,71.47,175.92,ride,continuously, The people ride down the snowy mountain continuously while looking back to the camera.,ride,continuously,3119,"[('ride', 'continuously')]",7,10,134
v_rqnzzNYt2cE_103_173,rqnzzNYt2cE,103.83,173.06,ride,continuously, The man rides a skateboard continuously around the area and ends by meeting up with the first man.,ride,continuously,2099,"[('ride', 'continuously')]",7,10,134
v_RZr2KLNE6qE_3_6,RZr2KLNE6qE,3.21,6.11,ride,continuously, The baby continuously rides back and fourth while another child rides a swing next to him.,ride,continuously,91,"[('ride', 'continuously')]",7,10,134
v_S2V2TgLAMKg_6_40,S2V2TgLAMKg,6.41,40.06,apply,continuously, The person applies objects continuously to a wooden surface.,spread,continuously,510,"[('spread', 'continuously')]",7,27,116
v_b3bawTEPLtA_119_187,b3bawTEPLtA,119.96,187.43,speak,continuously, She moves her arms up and down as well as her legs and continuously speaking to the camera.,talk,continuously,2043,"[('talk', 'continuously')]",7,14,176
v__I8sqYLhRKM_0_16,_I8sqYLhRKM,0.72,16.87,talk,continuously,Two girls are shown raking up leaves in a yard while continuously talking to the camera.,talk,continuously,322,"[('talk', 'continuously')]",7,14,176
v_GkwkHQJifDU_33_63,GkwkHQJifDU,33.12,63.69,speak,continuously, She then stands on top of the beam while speaking to the camera continuously.,talk,continuously,900,"[('talk', 'continuously')]",7,14,176
v_kzBTJEMgoj0_0_30,kzBTJEMgoj0,0.0,30.09,talk,occasionally,A woman cleans a cafeteria floor with a mop while occasionally talking to the camera.,talk,periodically,448,"[('talk', 'periodically')]",18,14,308
v_zPu3JBSPa94_53_218,zPu3JBSPa94,53.6,218.76,speak,intermittently," The camera pans back to the first woman, who now speaks intermittently.",talk,periodically,4951,"[('talk', 'periodically')]",18,14,308
v_K7rfN2W0ts4_33_135,K7rfN2W0ts4,33.62,135.38,throw,continuously, The dealer continuously throws out cards while also putting chips in.,throw,continuously,3061,"[('throw', 'continuously')]",7,9,227
v_R0YS8JS_0rk_35_59,R0YS8JS_0rk,35.1,59.54,spin,continuously, He spins himself around continuously and ends by jumping down the side and walking away.,turn,continuously,720,"[('turn', 'continuously')]",7,7,27
v_zto8JvkVLVw_20_47,zto8JvkVLVw,20.14,47.39,spin,continuously, He spins himself around continuously and ends by jumping down with his arms out.,turn,continuously,809,"[('turn', 'continuously')]",7,7,27
v_BhAQhPasmhU_77_149,BhAQhPasmhU,77.25,149.87,spin,continuously, The person spins around continuously in several different shots.,turn,continuously,1803,"[('turn', 'continuously')]",7,7,27
v_AFnEr0_wStU_153_172,AFnEr0_wStU,153.07,172.88,use,continually, The piercing artist continually uses a tissue to wipe blood from the woman's nose.,use,continuously,475,"[('use', 'continuously')]",7,43,283
v_4mlA78hn4mY_183_214,4mlA78hn4mY,183.09,214.14,walk,continuously,A man then continuously walks up to the glass and sticks something through the door and then finally the mannish looking female leaves the room.,walk,continuously,354,"[('walk', 'continuously')]",7,1,476
v_dJO_4TrLr7E_42_66,dJO_4TrLr7E,42.15,66.65,bring,down, He picks her up and turns around in circles before bringing her back down.,carry,downwards,721,"[('carry', 'downwards')]",2,21,245
v_-0NfmccuL9Q_145_215,-0NfmccuL9Q,145.59,215.69,bring,down," He does everything he did before but the opposite, putting the nuts back on in place to tighten the tire on, he then brings the car back down.",carry,downwards,2103,"[('carry', 'downwards')]",2,21,245
v_55bimE5eU9E_71_88,55bimE5eU9E,71.75,88.83,bring,down, She lifts the bar over her head and brings it down to her thigh area to continue the small lifts.,carry,downwards,511,"[('carry', 'downwards')]",2,21,245
v_vbWdGj1sfO8_4_7,vbWdGj1sfO8,4.1,7.14,bring,up, She brings her arms up and her legs up to the center of her body.,carry,upwards,75,"[('carry', 'upwards')]",5,21,306
v_UciHec7xncc_11_18,UciHec7xncc,11.21,18.23,climb,down, She makes it to the other side smiling to the camera and then climbs down afterwards.,climb,downwards,211,"[('climb', 'downwards')]",2,18,293
v_lKDTjsH9XtU_143_161,lKDTjsH9XtU,143.07,161.69,climb,up," A baby stands next to the slide, climbs up and slides down, smiling.",climb,upwards,542,"[('climb', 'upwards')]",5,18,162
v_gJKw6jGjiDE_16_99,gJKw6jGjiDE,16.35,99.69,climb,up," She climbs up to a bar and performs various flips, cartwheels, as well as doing the splits mid air.",climb,upwards,2490,"[('climb', 'upwards')]",5,18,162
v_U_FxyViYYBA_46_65,U_FxyViYYBA,46.02,65.75,climb,up, She slides down a slide while the camera pans around the the girl climbs up to go down again.,climb,upwards,572,"[('climb', 'upwards')]",5,18,162
v_AUwam1VhQm0_0_24,AUwam1VhQm0,0.0,24.09,climb,up,A large slide is shown with dozens of children climbing up and going down.,climb,upwards,721,"[('climb', 'upwards')]",5,18,162
v_bULG65Ec5fo_46_83,bULG65Ec5fo,46.87,83.51,climb,up, He finds a good place to hang his rope on the mountain and starts to climb up again.,climb,upwards,1108,"[('climb', 'upwards')]",5,18,162
v_5bZ2FdbAKiQ_51_107,5bZ2FdbAKiQ,51.23,107.42,climb,up, She climbs back up on the beam and ends by flipping off the beam.,climb,upwards,1678,"[('climb', 'upwards')]",5,18,162
v_TdFvHyfq97o_19_40,TdFvHyfq97o,19.85,40.3,cut,down,"However,in his hand he has a scythe and begins swinging it back and forth cutting the grass down further.",cut,downwards,525,"[('cut', 'downwards')]",2,26,407
v_j5cmc3cnLeU_91_98,j5cmc3cnLeU,91.64,98.41,dip,down, The  man dips his female partner down who does the splits at the end of the dance.,dip,downwards,177,"[('dip', 'downwards')]",2,24,45
v_HVfr9FnEj-Q_56_65,HVfr9FnEj-Q,56.61,65.1,dip,down, The ladies dip down and toss their hair backwards.,dip,downwards,225,"[('dip', 'downwards')]",2,24,45
v_juLxWt_3omw_26_28,juLxWt_3omw,26.37,28.05,drop,down, She holds it up for a good second and then drops it back down to the ground.,dip,downwards,18,"[('dip', 'downwards')]",2,24,45
v_E7C91KoML-o_11_19,E7C91KoML-o,11.35,19.78,drop,down, He lifts it over his head and drops it back down.,dip,downwards,197,"[('dip', 'downwards')]",2,24,45
v_Fdjw9ld-hbA_2_6,Fdjw9ld-hbA,2.95,6.08,drop,down,"After,the referee drops down and pounds the mat counting down the end of the match.",dip,downwards,99,"[('dip', 'downwards')]",2,24,45
v_ULZpTYSwlTs_17_24,ULZpTYSwlTs,17.15,24.82,drop,down, One of the weightlifters successfully lifts the weight bar high up and then drops it down.,dip,downwards,215,"[('dip', 'downwards')]",2,24,45
v_Cul7VFkLTMc_35_40,Cul7VFkLTMc,35.38,40.54,knock,down, Two surfers surf close to each other and are knocked down by a wave.,hit,downwards,153,"[('hit', 'downwards')]",2,11,224
v_V-6nF6U6rfI_0_47,V-6nF6U6rfI,0.93,47.53,hold,up,A gymnast is seen standing ready and holding her arms up that lead into her climbing on a beam and performing a gymnastics routine on the beam.,hold,upwards,1409,"[('hold', 'upwards')]",5,31,67
v_FL9yhHtoc6c_194_201,FL9yhHtoc6c,194.16,201.88,hold,up, They continue to dance as they hold up the palms of their hands straight up and move their hips.,hold,upwards,210,"[('hold', 'upwards')]",5,31,67
v_9H8OBfrm1Rw_30_84,9H8OBfrm1Rw,30.8,84.71,hold,up,"After,he is shown in a field holding his hand up starts to play lacrosse.",hold,upwards,1618,"[('hold', 'upwards')]",5,31,67
v_74qSBsksI-E_2_36,74qSBsksI-E,2.07,36.01,hold,up,A man is seen speaking to the camera and begins holding a razor up to his face.,hold,upwards,1022,"[('hold', 'upwards')]",5,31,67
v_vgC8jB2FhAg_86_183,vgC8jB2FhAg,86.05,183.09,hold,up, They do several high kicks before holding their leg straight up into the air and turning around several times.,hold,upwards,2425,"[('hold', 'upwards')]",5,31,67
v_3aQnQEL3USQ_69_128,3aQnQEL3USQ,69.94,128.22,jump,down," Then, the boy gets up the steps of a building, and then take big steps and jump down high.",jump,downwards,1696,"[('jump', 'downwards')]",2,3,5
v_hFlDERq1ThU_85_129,hFlDERq1ThU,85.03,129.54,jump,down, He jumps down and and cheers while walking away and his performance is shown again.,jump,downwards,1320,"[('jump', 'downwards')]",2,3,5
v_aeEMrTpNUss_20_54,aeEMrTpNUss,20.49,54.74,jump,down, The man flips and spins himself around on the bars and ends by jumping down and waving his hands up.,jump,downwards,1019,"[('jump', 'downwards')]",2,3,5
v_YwUW6Qh_5TA_48_82,YwUW6Qh_5TA,48.35,82.2,jump,down, He continues his routine and jumps down with his arms up.,jump,downwards,1019,"[('jump', 'downwards')]",2,3,5
v_lJRwUE12drE_19_72,lJRwUE12drE,19.78,72.09,jump,down, The gymnast then moves himself around the bars and jumps down afterwards.,jump,downwards,1588,"[('jump', 'downwards')]",2,3,5
v_CnrvRF_N7fU_0_13,CnrvRF_N7fU,0.0,13.05,jump,down,A man in orange colored shorts jump up on to a pile of gym mats and down to the ground.,jump,downwards,392,"[('jump', 'downwards')]",2,3,5
v_0_BvBpwDMpU_7_57,0_BvBpwDMpU,7.43,57.17,jump,down, He spins himself around performing various tricks on the beam and finishes by jumping down and smiling to the applauding audience.,jump,downwards,1250,"[('jump', 'downwards')]",2,3,5
v_ECjumI_otNw_9_29,ECjumI_otNw,9.64,29.71,jump,down,"A group of cheerleaders perform doing a tower, then the cheerleaders jump down.",jump,downwards,500,"[('jump', 'downwards')]",2,3,5
v_Kcy0A0DuckE_68_114,Kcy0A0DuckE,68.17,114.41,jump,down, The game continues on while the kids jump and down.,jump,downwards,1381,"[('jump', 'downwards')]",2,3,5
v_knnQ99kDt8w_0_19,knnQ99kDt8w,0.0,19.72,jump,down,A small group of people are seen jumping and down on trampolines throwing balls back and fourth to one another.,jump,downwards,457,"[('jump', 'downwards')]",2,3,5
v_3I4EzlMo124_58_97,3I4EzlMo124,58.7,97.18,jump,down, She spins and twirls herself around and ends by jumping down with her arms up.,jump,downwards,1170,"[('jump', 'downwards')]",2,3,5
v_LElk0AlBpbI_0_18,LElk0AlBpbI,0.0,18.4,jump,down,"A man is climbing up the side of a tree, then jumps down.",jump,downwards,541,"[('jump', 'downwards')]",2,3,5
v_NfVL1o5HMEo_53_66,NfVL1o5HMEo,53.33,66.67,jump,down," He jumps down, waves his arms in the air, and walks over to high five his coach afterwards.",jump,downwards,390,"[('jump', 'downwards')]",2,3,5
v_PVed6JEd3ZM_19_38,PVed6JEd3ZM,19.31,38.62,jump,down, He climbs all the way to the end and jumps down.,jump,downwards,570,"[('jump', 'downwards')]",2,3,5
v_5kBKAfEX7XA_13_43,5kBKAfEX7XA,13.47,43.6,jump,down, He continues moving around on the bars and ends by jumping down on the side with his arms out.,jump,downwards,899,"[('jump', 'downwards')]",2,3,5
v_o8ja3mhecQI_0_8,o8ja3mhecQI,0.0,8.09,jump,down,A girl is swinging on pull up bars and she jumps down.,jump,downwards,241,"[('jump', 'downwards')]",2,3,5
v_lG5d8bCHLM4_28_33,lG5d8bCHLM4,28.46,33.48,jump,down," Then she jumps down from the bars, smiling.",jump,downwards,150,"[('jump', 'downwards')]",2,3,5
v_uJuGXnGqozs_16_46,uJuGXnGqozs,16.69,46.56,jump,down, She continues spinning around and ends up jumping down and smiling while holding her arms up.,jump,downwards,720,"[('jump', 'downwards')]",2,3,5
v_TxiLjdHoXU4_90_118,TxiLjdHoXU4,90.26,118.23,jump,down, She jumps down and gives her coach a hug while the camera shows her movements in slow motion and she speaks to a woman.,jump,downwards,841,"[('jump', 'downwards')]",2,3,5
v_pmIJcJiydpk_6_12,pmIJcJiydpk,6.71,12.54,jump,down, She jumps all the way down and speaks to the camera in the end.,jump,downwards,181,"[('jump', 'downwards')]",2,3,5
v_9yktj7NCdFI_195_233,9yktj7NCdFI,195.01,233.55,jump,down, The girl swings her arms up and then the two jump down.,jump,downwards,1141,"[('jump', 'downwards')]",2,3,5
v_sF859t5osSg_80_94,sF859t5osSg,80.07,94.87,jump,down,  The dog jumps down and goes stands back up on its hind legs to drink some more from the mug.,jump,downwards,420,"[('jump', 'downwards')]",2,3,5
v_q1yuDuO01tg_78_95,q1yuDuO01tg,78.22,95.39,jump,down,  They kiss and then jump and down.,jump,downwards,425,"[('jump', 'downwards')]",2,3,5
v_U7MAQwyFeDQ_62_164,U7MAQwyFeDQ,62.6,164.18,jump,down," Then he jumps down, falling from a very high height, another man follows after him, and then the camera man himself takes the leap recording the entire fall.",jump,downwards,2551,"[('jump', 'downwards')]",2,3,5
v_jW1isCO6MYk_16_25,jW1isCO6MYk,16.07,25.47,jump,down, The man and girl then move back to where they started and the girl jumps down.,jump,downwards,269,"[('jump', 'downwards')]",2,3,5
v_bRVazNYfpGE_81_94,bRVazNYfpGE,81.89,94.67,jump,down," As she jumps down and walks away, the crowd cheer and applaud loudly.",jump,downwards,390,"[('jump', 'downwards')]",2,3,5
v_MuOkEmd4Gp0_62_101,MuOkEmd4Gp0,62.55,101.64,jump,up, They are doing incredible stunts on their bikes by jumping up high over ditches and steep terrain.,jump,upwards,976,"[('jump', 'upwards')]",5,3,158
v_T9JSNxOyUQA_59_70,T9JSNxOyUQA,59.3,70.71,jump,up, A young girl sinks down in the middle of her inner-tube and jumps back up with her head soaked.,jump,upwards,331,"[('jump', 'upwards')]",5,3,158
v_tuhEnqKmUKg_26_29,tuhEnqKmUKg,26.01,29.2,jump,up," Then back in a white shirt, he tries stunts by jumping up to a metal hand rail on his skateboard.",jump,upwards,90,"[('jump', 'upwards')]",5,3,158
v_FeWZkO6kZl0_191_214,FeWZkO6kZl0,191.86,214.37,jump,up," A girl jumps up, high fiving her teammates.",jump,upwards,575,"[('jump', 'upwards')]",5,3,158
v_94wjthSzsSQ_0_19,94wjthSzsSQ,0.0,19.41,jump,up, The jump up in the air and spin.,jump,upwards,572,"[('jump', 'upwards')]",5,3,158
v_dSdZz_Royyc_157_177,dSdZz_Royyc,157.86,177.09,spring,up," He does various stunts on the board, fallls into the water but springs right back up on the board.",jump,upwards,480,"[('jump', 'upwards')]",5,3,158
v_07GFy_Z7Nuc_0_10,07GFy_Z7Nuc,0.0,10.23,jump,up,A male gymnast walks up to the parallel bars and uses a spring board to jump up.,jump,upwards,300,"[('jump', 'upwards')]",5,3,158
v_3am00ii0n-o_57_108,3am00ii0n-o,57.54,108.69,look,down, The lady plays a flute while looking down a the notes on the papers.,look,downwards,1530,"[('look', 'downwards')]",2,2,62
v_f5xSylPY_bQ_17_202,f5xSylPY_bQ,17.2,202.41,look,down, She continues playing the flute white looking down.,look,downwards,4626,"[('look', 'downwards')]",2,2,62
v_SrcZRhXkr2k_89_94,SrcZRhXkr2k,89.9,94.13,look,down,"The woman exits first, removes her glasses and smiles, and the man is walking right behind her and removes his glasses while looking down.",look,downwards,149,"[('look', 'downwards')]",2,2,62
v_XPN_PSadJ_A_0_27,XPN_PSadJ_A,0.0,27.77,look,down,A person is seen sitting on a bike before a track looking down.,look,downwards,813,"[('look', 'downwards')]",2,2,62
v_zemqddZ_YO4_128_159,zemqddZ_YO4,128.06,159.47,look,down, She continues to climb and ends by looking down.,look,downwards,932,"[('look', 'downwards')]",2,2,62
v_iRwRwpVLE_Y_118_139,iRwRwpVLE_Y,118.01,139.65,look,down, The girl mixes the ingredients into a bowl with the camera looking down from a top down view.,look,downwards,631,"[('look', 'downwards')]",2,2,62
v_I1P5GuVHFQA_167_205,I1P5GuVHFQA,167.54,205.57,look,down, He pauses to speak more to the camera and looking down at the object to see how it turned out.,look,downwards,913,"[('look', 'downwards')]",2,2,62
v_yDCZNNI3tDo_0_16,yDCZNNI3tDo,0.0,16.71,look,down,A lady is talking to the camera then she laughs and looks down and the camera focuses elsewhere.,look,downwards,480,"[('look', 'downwards')]",2,2,62
v_itgR5a-hH_o_68_144,itgR5a-hH_o,68.66,144.84,look,down, He continues playing while looking down at his hands.,look,downwards,2280,"[('look', 'downwards')]",2,2,62
